ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-22.6515,0.1269,-32.0201,-0.8895,-7.8793,-5.7702,-23.9459,8.05,-26.3881,-2.4502,-3.6304,-3.8271,17526,2021-05-14 13:40:19:422
-15.3804,-27.2915,1.9489,1.8435,-4.6582,-8.4305,-0.0508,-0.793,8.0799,-0.8833,0.6341,-4.3988,18026,2021-05-14 13:40:19:922
5.0733,0.5722,1.0989,-1.6766,-6.0218,-7.5563,5.4509,6.3297,3.6397,-0.7538,1.9407,-3.3292,18526,2021-05-14 13:40:20:422
-11.0899,-17.3867,2.2075,-3.3428,-6.3821,-6.6532,-3.0123,-4.9979,8.0478,-0.3366,4.1997,1.5302,19026,2021-05-14 13:40:20:922
-8.2265,-4.1037,6.1531,-3.6623,-8.2789,-3.7707,-4.6682,4.2807,9.7879,-0.9682,-4.6554,-0.0568,19526,2021-05-14 13:40:21:422
-2.5881,-10.6662,-1.8148,-1.572,-9.1376,-3.1941,0.1499,-1.5279,2.3272,-0.036,0.4612,0.2596,20026,2021-05-14 13:40:21:922
-5.7102,-4.5562,-8.2289,-4.856,-8.4599,-1.01,12.3643,14.6582,-6.0004,1.4044,-1.3964,3.5986,20525,2021-05-14 13:40:22:421
-3.1077,-0.3089,3.869,1.3119,-9.6833,-0.8266,-20.5624,9.4247,12.7267,-0.1686,0.0397,-1.3928,21026,2021-05-14 13:40:22:922
18.7993,-3.292,-1.0439,-3.5842,-9.1149,-0.492,3.0846,7.1919,-14.682,-1.273,3.2687,3.8729,21527,2021-05-14 13:40:23:423
-4.865,-22.5438,-5.0159,0.4006,-9.5966,-1.9789,-10.2977,-5.9609,0.2035,-0.3506,-0.664,-2.8607,22026,2021-05-14 13:40:23:922
-16.4673,-24.1886,-8.7125,-1.2864,-9.3373,-2.7074,-7.5223,-20.0402,24.1775,-2.1313,5.5088,0.1277,22526,2021-05-14 13:40:24:422
2.1284,3.4141,0.7015,-2.0481,-9.5904,0.0112,2.7362,9.4217,-2.5273,0.0739,-1.19,-1.9963,23026,2021-05-14 13:40:24:922
2.5762,2.8132,-1.1157,-4.0916,-8.9116,-0.1096,18.9042,7.9173,0.8963,2.1215,-2.7819,-0.857,23526,2021-05-14 13:40:25:422
-13.1394,2.2625,-8.1882,-1.5527,-9.6775,-0.3243,-12.7399,11.9848,-6.9686,-0.1423,-1.3854,-2.7855,24026,2021-05-14 13:40:25:922
10.6111,-57.9564,-1.6161,-1.3899,-9.6775,-0.765,-0.9823,-37.7192,12.4828,-2.0898,6.3249,-0.1258,24526,2021-05-14 13:40:26:422
4.8195,-0.2203,1.2833,-6.5395,-7.1819,-1.3513,11.0666,7.8453,-0.3892,-0.4172,-0.1814,-2.5394,25026,2021-05-14 13:40:26:922
24.6986,-11.7555,-21.1983,-5.1698,-8.3315,-0.169,43.5071,6.406,0.603,0.8766,-1.9621,3.8784,25526,2021-05-14 13:40:27:422
-8.7652,-12.6055,10.4076,-4.9972,-8.4022,-0.7754,-5.671,8.733,-5.7613,2.4031,2.0611,-0.821,26026,2021-05-14 13:40:27:922
-13.7691,-48.8226,15.6174,-5.15,-7.2293,-4.1696,-46.7467,-28.9423,18.4893,-1.003,0.0415,-1.9383,26526,2021-05-14 13:40:28:422
-18.8735,-30.5356,-2.1596,0.0439,-9.0383,-3.8049,-5.3495,3.1821,13.1087,-1.8656,-1.215,-3.6188,27026,2021-05-14 13:40:28:922
0.0024,-10.4698,1.8531,-2.2609,-9.2962,-2.1541,1.1606,0.1317,2.638,-0.383,-0.383,0.1881,27526,2021-05-14 13:40:29:422
-4.2401,-9.1028,-0.3136,-2.0371,-9.5807,-0.4799,-2.5055,0.6036,0.1772,-0.1191,0.1759,0.0501,28027,2021-05-14 13:40:29:923
-1.7717,-9.5888,-0.0814,-1.8215,-9.6242,-0.4773,-0.6814,-0.0854,0.7868,-0.1038,-0.1796,-0.3042,28526,2021-05-14 13:40:30:422
-0.8739,-9.5624,-0.4741,-1.4666,-9.6801,-0.5615,0.1322,0.2427,0.3797,-0.0672,-0.0831,0.0067,29026,2021-05-14 13:40:30:922
-0.091,-9.4691,-0.6273,-1.2772,-9.6987,-0.6886,1.4162,0.1968,0.0582,-0.1717,-0.3158,0.0214,29526,2021-05-14 13:40:31:422
-11.6454,-26.9515,-1.4365,-2.0039,-9.5948,0.3073,-8.1826,-17.8212,-0.5331,-1.5107,0.1057,-4.5534,30026,2021-05-14 13:40:31:922
-4.8363,-3.6416,-3.7589,1.2216,-9.5247,-1.9893,-6.3529,5.9646,-2.4972,-1.4325,-2.3897,0.1295,30526,2021-05-14 13:40:32:422
0.6009,-2.2098,-3.1125,-0.6462,-9.4804,-2.4239,5.8274,11.3001,0.4372,-1.9004,-0.7715,-3.9358,31027,2021-05-14 13:40:32:923
4.8722,1.4605,-2.0327,-0.5482,-9.1893,-3.3802,-2.6066,18.5287,2.2155,0.1368,0.3708,-0.5895,31526,2021-05-14 13:40:33:422
0.1173,6.845,-3.8858,-1.4164,-9.4228,-2.3185,9.3818,22.8493,0.868,0.2981,0.0843,-3.127,32026,2021-05-14 13:40:33:922
10.2568,-6.3638,8.6,-2.0269,-8.8129,-3.7941,15.0789,10.8273,10.1273,-1.463,2.441,-4.3677,32525,2021-05-14 13:40:34:421
-12.2392,3.3758,6.517,0.2273,-9.005,-3.8768,-12.4665,12.3808,10.3938,-1.212,-4.7134,2.3653,33026,2021-05-14 13:40:34:922
-0.8499,2.1093,5.964,-1.06,-8.8629,-4.0615,0.21,10.9722,10.0255,-0.2682,-1.066,-0.606,33526,2021-05-14 13:40:35:422
7.9559,-9.4164,-0.9313,-5.3531,-7.2703,-3.8286,21.6025,-3.7359,-10.5127,-1.1099,0.0715,-2.7281,34027,2021-05-14 13:40:35:923
-11.2168,-4.367,-0.6057,-1.0055,-9.2921,-2.9693,-9.8019,7.0774,-0.3754,1.2303,-0.9609,1.2364,34526,2021-05-14 13:40:36:422
-10.7931,-10.1825,12.2511,-1.1075,-9.5457,-1.9552,-9.9034,-12.1433,-0.8508,-0.1191,-0.1026,-1.0372,35026,2021-05-14 13:40:36:922
2.2314,-17.9445,-5.9424,-3.0224,-9.3193,-0.4309,-3.1667,-2.9749,10.0555,3.5681,0.642,4.8411,35526,2021-05-14 13:40:37:422
1.5634,3.0574,-6.3973,-6.2409,-7.5572,-0.3323,10.1243,12.9417,5.3674,0.8228,1.2688,2.7733,36026,2021-05-14 13:40:37:922
