ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.9769,7.6594,2.2831,0.6667,6.544,7.2733,-3.399,-1.5504,2.1015,0.7926,1.1206,-0.853,9,2021-05-02 13:31:56:211
20.563,0.652,-2.9435,9.2178,-2.9563,1.5695,4.8973,-2.1765,5.8229,2.2068,-1.8102,1.3972,510,2021-05-02 13:31:56:712
-4.9448,0.8853,1.5347,8.9829,-3.5764,1.6395,1.7353,-1.6971,0.2995,-0.1025,-2.1341,1.3271,1009,2021-05-02 13:31:57:211
11.9037,-2.7141,2.1009,9.0391,-3.7325,0.7309,1.8655,-0.6042,1.6435,0.2109,-0.959,-0.4565,1509,2021-05-02 13:31:57:711
1.6663,-7.081,-3.3407,2.556,-9.4462,-0.6377,0.9351,2.5178,1.123,-0.5664,0.346,0.8407,2009,2021-05-02 13:31:58:211
-0.0562,-10.4949,0.0864,-3.1511,-9.2776,-0.4079,0.5844,0.2127,0.3099,0.0396,0.8132,0.3453,2509,2021-05-02 13:31:58:711
-1.7716,-7.4641,-1.9391,-2.1616,-8.8465,-3.6382,0.8545,0.0924,2.6313,-1.1014,0.7104,-1.2947,3009,2021-05-02 13:31:59:211
-0.516,-8.3557,-1.8972,-0.5334,-9.3085,-3.0394,-3.1587,0.9588,0.8638,1.0262,-0.3179,0.7344,3509,2021-05-02 13:31:59:711
-3.39,-9.3697,0.7029,-2.7434,-9.4077,-0.3735,-2.0169,1.0251,0.3048,0.3715,0.5269,0.1356,4009,2021-05-02 13:32:00:211
-1.0304,-10.0065,-0.9957,-3.7833,-9.0475,0.0278,3.9996,-0.7777,0.8399,-0.7077,-0.6064,-0.1388,4595,2021-05-02 13:32:00:797
-5.097,-12.5767,0.4286,-2.1486,-9.5526,-0.5496,0,0,0,-1.3541,-0.0049,-0.5218,4680,2021-05-02 13:32:00:882
-5.2932,-8.959,0.1774,-0.6528,-9.5483,2.1387,0,0,0,0.232,0.1871,0.199,5314,2021-05-02 13:32:01:516
-5.2932,-8.959,0.1774,-0.6528,-9.5483,2.1387,0,0,0,0.232,0.1871,0.199,5314,2021-05-02 13:32:01:516
-3.5719,-9.1687,0.3401,-3.3316,-9.2188,0.2927,0,0,0,0.0269,0.8668,0.2857,5756,2021-05-02 13:32:01:958
-4.0531,-16.9292,-5.8367,-1.9186,-9.2549,-2.6145,0,0,0,0.1504,0.1122,0.1982,6132,2021-05-02 13:32:02:334
0.4143,3.0317,-1.8721,-2.8285,-9.354,-0.8201,1.4416,-2.4204,-0.983,3.1558,-3.3549,2.3159,6642,2021-05-02 13:32:02:844
1.4067,-15.0676,6.5743,-0.2492,-9.385,-2.8339,1.9123,-5.0705,1.2059,1.4486,7.1219,-1.5587,7113,2021-05-02 13:32:03:315
-10.6358,-0.0568,10.5293,4.3744,-8.2141,-3.0926,12.4349,0.0871,1.386,1.1371,-5.1459,0.2043,7573,2021-05-02 13:32:03:775
-6.7968,-4.9334,-2.5819,-1.9828,-8.9985,-3.3564,5.8958,-25.23,7.5564,1.5019,-1.631,1.4503,8104,2021-05-02 13:32:04:306
-0.0706,9.2803,2.0662,4.9552,-6.3003,-5.65,-14.7524,0.1188,7.26,0.939,-0.9995,1.4776,8575,2021-05-02 13:32:04:777
-0.9108,-0.5752,0.2743,-2.7629,-9.3963,0.4968,8.25,-4.2695,-7.5723,-2.1998,2.211,-2.5462,9072,2021-05-02 13:32:05:274
11.3925,-18.8288,0.035,-0.1452,-9.8055,0.0405,-0.452,0.9316,2.0805,0.035,0.306,2.0019,9572,2021-05-02 13:32:05:774
-4.6205,-12.0918,-6.0437,4.972,-4.4915,-7.1607,0,0,0,-3.5591,1.9927,-3.5431,10072,2021-05-02 13:32:06:274
-30.0841,-4.8736,8.3689,7.3517,-6.0982,-2.2217,-23.3501,-45.8835,7.6243,-9.7339,-11.4615,2.314,10572,2021-05-02 13:32:06:774
9.9727,-23.9617,-18.7493,-2.1373,-8.6724,-4.0487,-22.4162,-12.6776,7.9132,3.7674,-0.1581,2.6098,11073,2021-05-02 13:32:07:275
-8.4344,-0.6206,5.6097,-0.3691,-9.6152,-1.8925,-8.2006,-10.669,3.1236,0.348,-3.4524,-1.8448,11574,2021-05-02 13:32:07:776
-2.0216,1.0397,-1.3836,-3.284,-9.233,0.3698,7.6874,10.7497,-3.5434,-2.3429,0.9508,-0.8999,12073,2021-05-02 13:32:08:275
-6.8183,-8.7269,7.6469,-0.7146,-9.6595,-1.534,-3.4097,9.1045,-2.91,1.0354,-0.8807,1.5511,12572,2021-05-02 13:32:08:774
-6.7693,-6.23,3.5339,0.9348,-9.5789,-1.882,-0.7833,-14.0486,2.1984,-1.1912,-2.141,-1.9391,13072,2021-05-02 13:32:09:274
-1.9008,-27.3422,-5.3327,-2.8267,-9.3775,-0.4928,0,0,0,1.2996,-0.7646,2.1844,13575,2021-05-02 13:32:09:777
0.382,-19.8763,-7.6765,-1.1646,-9.728,-0.4253,1.7032,0.3855,1.2839,0.3063,-0.5046,-0.8332,14072,2021-05-02 13:32:10:274
-8.6474,-6.8046,2.6288,1.7703,-9.5417,-1.4113,-4.7504,0.6191,3.3996,1.2455,-0.7892,0.6869,14572,2021-05-02 13:32:10:774
1.1767,2.4141,-1.3143,-2.3836,-9.3252,1.8789,3.3151,-1.3639,-4.5806,-2.396,0.2075,-2.5129,15072,2021-05-02 13:32:11:274
3.5554,-19.0923,6.3888,0.1679,-9.7826,-0.6659,-7.6036,-5.1934,1.6138,0.4368,-0.9801,2.0833,15572,2021-05-02 13:32:11:774
-4.1584,3.1825,-0.0715,1.385,-9.5284,-1.8606,-9.2624,7.8609,2.8181,0.3447,-0.9184,1.9785,16072,2021-05-02 13:32:12:274
0.4406,-3.5833,-0.676,-2.5401,-9.4279,0.9127,7.207,9.9667,-3.8672,-0.1083,-2.7551,1.083,16572,2021-05-02 13:32:12:774
-5.5998,-4.6307,1.6295,-0.5681,-9.6729,-1.5108,2.3844,-12.5848,11.0972,1.3071,-2.0653,-0.5928,17071,2021-05-02 13:32:13:273
11.444,-26.3593,-9.4373,-0.1225,-9.665,-1.656,-3.8672,-0.0026,-0.0661,0.1451,1.6132,-0.4415,17572,2021-05-02 13:32:13:774
8.7709,-4.9813,4.8972,-2.2632,-8.6247,-4.082,2.582,2.5475,-3.2654,0.6904,1.0736,-0.1639,18071,2021-05-02 13:32:14:273
0.5447,-9.6129,0.3209,-0.2965,-9.7895,-0.4977,2.6344,-0.3283,0.8685,0.2708,1.1382,0.1051,18572,2021-05-02 13:32:14:774
-0.4427,-8.7784,-3.0823,0.544,-9.662,-1.5875,-2.4752,0.557,2.4455,-0.97,-0.903,-1.3628,19072,2021-05-02 13:32:15:274
0.0455,-13.3187,0.8345,1.0508,-9.5783,-1.8227,-2.4356,-1.9023,-4.9225,0.8582,1.789,0.4193,19573,2021-05-02 13:32:15:775
1.2176,-10.0496,-0.8809,0.2841,-9.7712,-0.7831,-2.5314,1.5797,-0.8287,0.1762,0.8515,0.3647,20160,2021-05-02 13:32:16:362
-0.821,-10.4865,0.3245,0.8163,-9.6682,-1.4246,-0.5444,-0.5024,2.112,-1.1962,-0.3433,-0.9201,20572,2021-05-02 13:32:16:774
12.0951,-12.02,0.1307,-3.00E-04,-9.5129,-2.3823,-5.2264,1.1105,-1.1742,-0.066,-0.3412,0.864,21072,2021-05-02 13:32:17:274
-0.2512,-10.3418,-1.0866,-0.6222,-9.7848,0.2029,0.9814,-0.3005,-0.5452,-0.1535,-0.2987,-0.0557,21576,2021-05-02 13:32:17:778
-1.4435,-9.7026,-0.6257,-0.6758,-9.7832,0.041,-0.5899,0.2226,-0.081,-0.0284,-0.0829,0.0455,22072,2021-05-02 13:32:18:274
-1.4961,-9.9072,-1.835,-0.9904,-9.7432,-0.5093,-0.0737,0.0627,-0.2666,-0.0815,-0.0582,0.0241,22572,2021-05-02 13:32:18:774
-1.2485,-9.6033,-1.4231,-1.0135,-9.6885,-1.1294,-0.0242,0.0885,-0.1021,-0.0186,-0.0713,-0.0078,23072,2021-05-02 13:32:19:274
-1.1898,-9.6703,-1.3334,-1.1096,-9.6687,-1.2063,-0.0637,0.0619,-0.068,-0.0199,-0.0017,0.0195,23575,2021-05-02 13:32:19:777
-1.3968,-9.6308,-1.1824,-1.2699,-9.6501,-1.1973,-0.0421,0.0219,-0.0361,0.0272,0.0058,0.0241,24071,2021-05-02 13:32:20:273
-1.4351,-9.888,-1.3238,-1.2958,-9.6809,-0.8784,0.1231,0.0449,0.177,0.0463,0.1362,-0.0628,24575,2021-05-02 13:32:20:777
0.0864,-9.8462,-0.9491,-1.5878,-9.6299,-0.9561,1.5685,-0.2723,0.1274,-0.2317,-0.5204,0.0501,25072,2021-05-02 13:32:21:274
2.0016,-10.1216,-1.3813,-0.001,-9.3161,-3.0627,0.923,-1.1105,0.7289,-0.341,-0.1822,-1.4564,25572,2021-05-02 13:32:21:774
1.1503,-9.6045,5.5104,1.0394,-9.6186,-1.6038,4.3358,-1.3491,-0.0684,0.8541,-0.0588,0.7002,26072,2021-05-02 13:32:22:274
-0.2118,-9.39,0.8369,-1.1468,-9.7392,0.0512,0.8889,0.2839,0.7404,0.5824,-0.3754,0.4725,26575,2021-05-02 13:32:22:777
-1.2197,-8.6767,-2.5519,1.3998,-9.3289,-2.6801,-1.9104,-1.9587,1.4017,-0.8491,0.0805,-1.2919,27072,2021-05-02 13:32:23:274
2.2457,-11.0109,4.0965,0.0276,-9.73,-1.2232,-0.1798,1.4072,2.9049,0.1297,-1.0896,0.5989,27572,2021-05-02 13:32:23:774
1.0379,-9.693,3.8453,-1.0996,-9.6733,-1.1784,1.8281,-0.1524,2.0385,-0.3691,0.3512,0.1129,28073,2021-05-02 13:32:24:275
-0.7744,-9.3924,-2.1532,-0.2683,-8.9254,-4.0541,-1.1289,0.7712,3.1192,-0.1038,2.0002,0.9882,28574,2021-05-02 13:32:24:776
0.8668,-7.6711,-0.3876,0.0929,-9.8026,-0.2655,4.096,-1.3174,0.3472,-0.4523,-0.5137,-0.0628,29072,2021-05-02 13:32:25:274
-5.7482,-13.0448,-12.0924,-0.9875,-9.151,-3.3846,1.0614,0.6712,-2.2802,-0.4994,2.3776,-0.2265,29575,2021-05-02 13:32:25:777
0.7017,-13.7438,-0.5192,-0.1818,-9.7931,0.4825,-2.1103,-0.6483,-1.9428,0.6441,0.877,0.2285,30072,2021-05-02 13:32:26:274
-0.2225,-9.9503,0.5797,0.9088,-9.6098,-1.7308,-1.56,-0.2398,2.4592,-1.05,-0.4752,-0.2074,30575,2021-05-02 13:32:26:777
0.2025,-10.6914,-0.7804,1.9049,-9.131,-3.0277,-1.1732,1.3726,0.7733,2.0665,-0.1492,1.572,31072,2021-05-02 13:32:27:274
0.1475,-8.843,0.2468,0.8524,-9.7616,0.3948,-0.6145,2.8004,-0.4692,-0.044,-0.6608,-0.2443,31575,2021-05-02 13:32:27:777
3.3924,-8.1882,-7.2084,2.4038,-9.2582,-2.1628,-2.7678,0.1221,0.1099,-2.2049,0.1997,-2.4906,32072,2021-05-02 13:32:28:274
-10.078,-6.3317,2.3824,2.3167,-9.133,-2.7188,2.2901,1.0701,9.9584,-0.4736,1.0508,1.5158,32572,2021-05-02 13:32:28:774
5.8382,8.866,-15.6787,2.8563,-8.5911,-3.769,-6.3783,2.7363,-6.7074,1.8127,0.047,4.6666,33128,2021-05-02 13:32:29:330
2.4314,-19.9325,2.8289,0.4536,-9.3795,-2.8267,5.6495,-22.947,-4.6222,2.7569,3.1442,0.2234,33573,2021-05-02 13:32:29:775
-17.3943,-7.5323,0.9482,0.9581,-4.5579,-8.63,4.5383,4.1051,22.2336,2.2331,-4.0331,1.6329,34072,2021-05-02 13:32:30:274
8.7254,-21.3368,-2.1018,-1.7583,-9.5977,-0.9815,-1.4453,-3.5786,-4.0637,0.815,-0.8031,3.942,34576,2021-05-02 13:32:30:778
-9.5596,1.5843,5.8825,3.5105,-9.1444,-0.4753,-11.6492,-2.25,6.8193,-1.2338,-3.8799,-2.8423,35072,2021-05-02 13:32:31:274
3.213,-2.3874,0.3628,-2.1426,-9.1843,2.6885,9.5405,11.1211,-2.9225,-2.3321,0.0742,-2.5411,35572,2021-05-02 13:32:31:774
4.7309,-14.8008,-4.6143,-3.0558,-8.9363,2.6411,12.3243,-17.9015,-9.098,1.4967,-0.7709,0.7936,36073,2021-05-02 13:32:32:275
2.4422,-7.7321,-1.7402,2.2918,-9.4008,-1.5947,-13.5379,12.5017,-4.3899,0.1608,-0.7886,0.2917,36573,2021-05-02 13:32:32:775
9.731,-10.8601,-1.2724,0.4881,-9.7943,0.0545,3.423,2.7942,-2.0755,-0.4699,-0.8283,-2.4561,37072,2021-05-02 13:32:33:274
8.4921,1.6959,0.4167,-3.9609,-8.8922,1.1877,5.0695,5.2535,-5.3764,-2.2838,0.9526,-1.8704,37572,2021-05-02 13:32:33:774
-2.4036,-36.964,-10.9696,1.19,-9.5655,-1.8045,-2.1377,2.3259,3.279,1.2359,-0.4085,1.4253,38072,2021-05-02 13:32:34:274
-9.4469,6.1908,-0.3242,2.2832,-9.2471,-2.3341,-10.6275,8.9966,5.463,0.5128,-0.2859,0.1767,38572,2021-05-02 13:32:34:774
-23.359,-45.0359,23.4132,-3.3688,-8.6335,-3.2068,19.7331,11.3516,6.2932,-1.8437,-11.5304,5.9183,39072,2021-05-02 13:32:35:274
5.4335,-1.8081,-5.9587,-3.532,-9.147,0.1697,10.4131,2.3939,-1.5567,0.5847,-2.6001,-0.9238,39572,2021-05-02 13:32:35:774
-7.1055,-24.492,10.9819,1.4956,-9.6657,-0.713,-6.4869,12.4686,0.0093,0.5256,1.0684,1.6685,40072,2021-05-02 13:32:36:274
-6.3275,-4.0466,2.2424,3.7652,-9.0404,-0.514,-3.1949,-33.2074,-2.2338,0.8249,-0.3972,0.5911,40576,2021-05-02 13:32:36:778
9.4723,0.7107,-4.247,-0.8631,-9.282,3.0445,7.697,10.5745,-8.219,1.7153,-0.7671,1.1537,41073,2021-05-02 13:32:37:275
-8.3372,-29.6082,-0.4953,2.5427,-9.4285,-0.8993,-6.6364,9.7898,-2.7962,1.1304,-1.1165,0.9002,41575,2021-05-02 13:32:37:777
-6.4316,-3.4624,0.4373,4.678,-8.5517,-1.0752,2.2153,-13.3414,0.2971,0.7332,1.2825,1.5926,42073,2021-05-02 13:32:38:275
-0.4092,1.6657,-2.5986,-0.1144,-9.5325,2.2996,2.589,10.9649,-3.1889,-0.2103,-1.5392,0.0066,42572,2021-05-02 13:32:38:774
4.1372,-22.9537,10.9089,2.0153,-9.5917,-0.3297,2.0106,5.9608,1.616,1.0282,-0.7187,1.9066,43072,2021-05-02 13:32:39:274
-2.8645,-5.3118,0.1271,3.6158,-9.0536,-1.0628,1.1227,-1.5494,1.7948,0.2578,0.1655,1.8657,43573,2021-05-02 13:32:39:775
4.002,-4.8006,6.2812,0.7462,-9.7705,0.3875,4.1389,8.7646,-3.4586,-1.2238,1.3327,-0.3616,44072,2021-05-02 13:32:40:274
-3.5922,-18.277,6.8426,3.8435,-8.9352,-1.2492,-4.7418,-8.3868,-2.6597,-0.3135,0.0573,-0.0893,44572,2021-05-02 13:32:40:774
3.7122,-11.2158,-3.5527,0.6623,-9.739,0.94,0.2933,0.6076,0.3644,-1.8191,-0.4445,-2.5827,45072,2021-05-02 13:32:41:274
-5.0862,-14.6297,-6.0281,3.2779,-9.1725,-1.136,-0.9535,3.3433,0.624,1.6568,0.0188,1.2295,45572,2021-05-02 13:32:41:774
3.3123,-8.9761,-3.2103,0.6881,-9.7509,0.786,1.6107,0.6014,-0.3677,0.0913,0.0855,0.7649,46073,2021-05-02 13:32:42:275
0.3018,-4.8078,-0.4499,4.6397,-8.2226,-2.652,-6.9765,1.426,0.1763,0.6336,-0.055,1.3652,46576,2021-05-02 13:32:42:778
1.1527,-9.2285,0.4804,2.0813,-9.4747,-1.438,-3.3385,0.313,1.5979,-0.9835,2.0746,0.1055,47073,2021-05-02 13:32:43:275
1.8712,-12.8136,-2.4754,2.5103,-9.1052,-2.6389,4.4913,4.2991,4.7321,0.1286,1.7635,2.2129,47573,2021-05-02 13:32:43:775
2.0566,-9.1304,-0.7074,1.0143,-9.7498,-0.2867,0.1775,3.7017,-0.1444,-0.0156,-0.2799,-0.4365,48072,2021-05-02 13:32:44:274
0.1032,-2.3731,1.8855,2.2623,-8.8975,-3.4477,0.8163,3.887,1.0774,-0.2973,1.2661,1.3081,48576,2021-05-02 13:32:44:778
6.0643,-7.5873,1.1626,-0.7168,-9.7654,0.5417,-1.1538,-1.182,0.7994,0.5455,-0.0638,0.3286,49072,2021-05-02 13:32:45:274
-3.4187,-15.81,2.4111,0.5324,-9.7756,0.5705,4.9178,-6.06,2.8911,-1.5603,-2.2713,-0.9418,49575,2021-05-02 13:32:45:777
3.1352,-10.8912,-0.3398,1.0099,-9.704,-0.9917,6.915,-3.0577,1.7356,2.0456,0.7654,1.2144,50072,2021-05-02 13:32:46:274
6.1911,-9.9144,0.1295,2.1017,-9.5193,-1.0661,1.4659,-5.622,0.0915,-1.5978,-2.42,-2.1497,50575,2021-05-02 13:32:46:777
-7.0804,-47.6922,-11.6052,3.0896,-8.8746,-2.8046,3.2153,0.2159,-2.2982,-2.6357,-4.9421,0.9861,51072,2021-05-02 13:32:47:274
-0.5447,-7.9466,-4.7366,0.4898,-8.0403,-5.5933,-14.9679,-13.0038,-11.3867,-0.0773,-3.4747,-1.0936,51572,2021-05-02 13:32:47:774
7.8742,-0.9987,-5.0584,1.9064,-9.5639,-1.0337,7.0769,4.09,-4.161,-2.3017,-0.0872,-3.5938,52072,2021-05-02 13:32:48:274
-8.3913,-11.5567,-3.5432,3.0064,-8.3326,-4.2072,-10.0496,-4.7269,-5.3342,-0.9306,0.9161,1.0452,52572,2021-05-02 13:32:48:774
20.8337,-52.6442,-4.9352,1.8777,-9.2477,-2.6691,10.4166,-17.9664,4.1322,-3.296,-0.0554,-1.9515,53072,2021-05-02 13:32:49:274
7.7904,-3.801,-0.3326,0.4192,-9.7933,-0.2929,0.8795,-9.549,-1.5188,1.1189,0.5777,1.2415,53574,2021-05-02 13:32:49:776
26.5795,-47.5436,-18.3781,-0.1923,-9.6138,-1.9258,-3.8757,2.0144,2.9897,1.0274,-1.9781,2.3157,54072,2021-05-02 13:32:50:274
-0.1615,-20.8149,12.0042,0.7189,-8.0948,-5.4888,-9.4778,5.053,8.5136,1.7566,1.5994,5.5641,54576,2021-05-02 13:32:50:778
-36.4681,-37.4106,24.6847,-1.0892,-5.5008,-8.0452,5.2738,-15.9585,26.7338,2.3206,5.3929,-1.2341,55072,2021-05-02 13:32:51:274
-12.3763,-8.7174,-4.7462,-3.1093,-8.3246,-4.1479,-7.0426,-3.0528,-2.4593,-0.7119,0.1419,-0.1521,55572,2021-05-02 13:32:51:774
-0.469,-5.7679,-2.0157,0.6592,-8.4713,-4.8961,-0.2221,1.4476,2.0602,0.2712,-0.7171,-1.433,56074,2021-05-02 13:32:52:276
1.2236,-9.8629,-1.3597,0.5343,-9.781,-0.4664,1.6829,1.256,-0.6055,0.482,-0.129,0.6762,56573,2021-05-02 13:32:52:775
-1.5224,-10.1456,-1.8625,1.4773,-9.3718,-2.4815,-1.5397,-1.1039,0.6185,-1.4888,-0.5893,-1.2692,57073,2021-05-02 13:32:53:275
-0.1304,-13.5823,-10.9816,0.2221,-9.7292,-1.2096,1.4489,-0.7468,0.1774,0.7707,1.3095,-0.1605,57573,2021-05-02 13:32:53:775
-2.1954,-11.6596,-3.0392,-1.1472,-9.738,0.1626,2.996,-2.8622,-0.3939,-1.063,-0.6875,-0.2072,58073,2021-05-02 13:32:54:275
2.5068,-11.3773,-9.4911,2.3633,-8.84,-3.5269,3.8531,-1.991,-2.6221,1.0888,0.3621,-0.2094,58572,2021-05-02 13:32:54:774
2.843,-11.8896,-6.4244,0.6334,-9.7121,-1.2019,-6.2202,-2.9236,-0.3109,0.3424,0.8246,1.1524,59072,2021-05-02 13:32:55:274
-2.5196,-9.0227,-1.4088,-2.3122,-9.5178,-0.4852,0,0,0,0.3702,0.5391,-0.0779,59530,2021-05-02 13:32:55:732
-2.5196,-9.0227,-1.4088,-2.3122,-9.5178,-0.4852,0,0,0,0.3702,0.5391,-0.0779,59530,2021-05-02 13:32:55:732
1.0451,-10.7058,0.673,1.0984,-9.7441,0.1256,0,0,0,-0.7147,-0.7628,-1.4219,59960,2021-05-02 13:32:56:162
1.0451,-10.7058,0.673,1.0984,-9.7441,0.1256,0,0,0,-0.7147,-0.7628,-1.4219,59961,2021-05-02 13:32:56:163
0.0203,-8.9231,0.2515,0.0273,-9.8026,0.2797,0,0,0,0.2492,-0.3825,0.4099,60370,2021-05-02 13:32:56:572
2.9545,-8.6539,7.9463,2.539,-8.3498,4.4726,0,0,0,0.2492,-0.3825,0.4099,60373,2021-05-02 13:32:56:575
2.9545,-8.6539,7.9463,2.539,-8.3498,4.4726,0,0,0,0.211,0.4316,-0.1029,60770,2021-05-02 13:32:56:972
2.9545,-8.6539,7.9463,2.539,-8.3498,4.4726,0,0,0,0.211,0.4316,-0.1029,60770,2021-05-02 13:32:56:972
3.2847,-7.1779,-1.5619,-1.3258,-9.1538,-3.2588,0,0,0,0.947,-0.3541,0.1182,61219,2021-05-02 13:32:57:421
3.2847,-7.1779,-1.5619,-1.3258,-9.1538,-3.2588,0,0,0,0.947,-0.3541,0.1182,61219,2021-05-02 13:32:57:421
1.7456,-9.2752,0.4274,1.7199,-9.6484,0.348,0,0,0,0.1025,-0.0593,-0.1368,61697,2021-05-02 13:32:57:899
1.7456,-9.2752,0.4274,1.7199,-9.6484,0.348,0,0,0,0.1025,-0.0593,-0.1368,61698,2021-05-02 13:32:57:900
4.0259,-12.2258,-2.4431,2.2375,-9.5473,-0.1146,0,0,0,0.2592,0.1332,0.2595,62189,2021-05-02 13:32:58:391
4.0259,-12.2258,-2.4431,2.2375,-9.5473,-0.1146,0,0,0,0.2592,0.1332,0.2595,62189,2021-05-02 13:32:58:391
-0.2082,-9.8031,-1.8182,0.4214,-9.6324,-1.7918,0,0,0,-0.5562,0.0562,-0.5284,62626,2021-05-02 13:32:58:828
-0.2082,-9.8031,-1.8182,0.4214,-9.6324,-1.7918,0,0,0,-0.5562,0.0562,-0.5284,62627,2021-05-02 13:32:58:829
0.8919,-9.6715,0.3138,0.8001,-9.7737,0.0667,0,0,0,-0.0405,-0.1397,-0.0264,63035,2021-05-02 13:32:59:237
0.8919,-9.6715,0.3138,0.8001,-9.7737,0.0667,0,0,0,-0.0405,-0.1397,-0.0264,63036,2021-05-02 13:32:59:238
0.8919,-9.6715,0.3138,0.8001,-9.7737,0.0667,0,0,0,-0.0405,-0.1397,-0.0264,63476,2021-05-02 13:32:59:678
0.8919,-9.6715,0.3138,0.8001,-9.7737,0.0667,0,0,0,-0.0405,-0.1397,-0.0264,63476,2021-05-02 13:32:59:678
0.2874,-9.9132,-0.3601,0.1029,-9.7889,-0.5799,0,0,0,-0.0597,0.1913,0.0276,63935,2021-05-02 13:33:00:137
0.2874,-9.9132,-0.3601,0.1029,-9.7889,-0.5799,0,0,0,-0.0597,0.1913,0.0276,63936,2021-05-02 13:33:00:138
0.2168,-9.7875,-0.4917,0.2871,-9.7922,-0.4476,0,0,0,-0.0047,-0.0183,-0.022,64514,2021-05-02 13:33:00:716
0.2168,-9.7875,-0.4917,0.2871,-9.7922,-0.4476,0,0,0,-0.0047,-0.0183,-0.022,64515,2021-05-02 13:33:00:717
0.2587,-9.8079,-0.585,0.2406,-9.7979,-0.3376,0,0,0,0.011,-0.0089,0.0142,64994,2021-05-02 13:33:01:196
0.2587,-9.8079,-0.585,0.2406,-9.7979,-0.3376,0,0,0,0.011,-0.0089,0.0142,64994,2021-05-02 13:33:01:196
0.2874,-9.7385,-0.4798,0.2504,-9.7908,-0.4978,0,0,0,-0.0069,-0.0189,-0.0061,65455,2021-05-02 13:33:01:657
0.2874,-9.7385,-0.4798,0.2504,-9.7908,-0.4978,0,0,0,-0.0069,-0.0189,-0.0061,65456,2021-05-02 13:33:01:658
0.661,-9.7911,-0.9012,-0.1304,-9.7751,-0.7749,0,0,0,0.0185,-0.0231,0.0533,65860,2021-05-02 13:33:02:062
1.13,-9.4451,-2.2825,-0.0474,-9.702,-1.4281,0.2135,-0.0792,-0.3027,-0.5528,-0.3911,-0.7822,66358,2021-05-02 13:33:02:560
2.2648,-8.1667,-2.5077,3.3321,-8.7704,-2.8543,-0.5251,0.238,0.4078,0.0206,-0.8338,-0.4131,66858,2021-05-02 13:33:03:060
0.3879,-9.9275,-0.2584,1.6383,-9.6091,-1.0731,0.4759,-0.0051,0.0125,0.3978,0.2265,0.409,67357,2021-05-02 13:33:03:559
-0.2608,-10.0579,-0.0033,0.5296,-9.7915,0.1312,0.8589,-0.0229,0.7624,0.0492,0.1475,-0.0217,67856,2021-05-02 13:33:04:058
0.8812,-9.7911,0.4143,0.4198,-9.7953,0.2131,-0.0147,-0.0853,0.0619,0.0489,0.0765,0.0933,68358,2021-05-02 13:33:04:560
0.7077,-9.8785,0.1271,0.0403,-9.8066,-0.0047,0.596,-0.0384,0.091,-0.233,-0.5075,0.1556,68858,2021-05-02 13:33:05:060
3.0227,-9.8186,-1.1967,1.8588,-9.1348,-3.0449,0.4576,-0.4585,1.6509,0.3578,-1.6085,-1.4787,69358,2021-05-02 13:33:05:560
0.5231,-11.5795,-5.8654,1.7509,-9.4794,-1.8018,-3.4933,-2.8183,-0.8373,0.8486,-0.0979,0.1536,69857,2021-05-02 13:33:06:059
0.8608,-9.5961,1.2918,0.8983,-9.7432,-0.6588,-1.5535,0.1504,0.1732,0.3105,0.334,0.2743,70444,2021-05-02 13:33:06:646
1.5502,-9.772,-0.093,0.9175,-9.7221,0.9002,0,0,0,0.4325,0.4029,0.4591,70886,2021-05-02 13:33:07:088
1.5502,-9.772,-0.093,0.9175,-9.7221,0.9002,0,0,0,0.4325,0.4029,0.4591,70887,2021-05-02 13:33:07:089
-0.0156,-10.5619,-0.457,0.8432,-9.7524,-0.592,0,0,0,-0.7894,-0.2889,-1.7591,71376,2021-05-02 13:33:07:578
-0.0156,-10.5619,-0.457,0.8432,-9.7524,-0.592,0,0,0,-0.7894,-0.2889,-1.7591,71377,2021-05-02 13:33:07:579
1.6866,-9.1352,-0.2405,2.1534,-9.5657,-0.1744,0,0,0,-0.4468,-0.057,0.5576,71845,2021-05-02 13:33:08:047
1.6866,-9.1352,-0.2405,2.1534,-9.5657,-0.1744,0,0,0,-0.4468,-0.057,0.5576,71845,2021-05-02 13:33:08:047
3.256,-8.8406,2.1141,2.8384,-9.3626,0.6752,0,0,0,0.6104,1.5424,0.1335,72279,2021-05-02 13:33:08:481
3.256,-8.8406,2.1141,2.8384,-9.3626,0.6752,0,0,0,0.6104,1.5424,0.1335,72280,2021-05-02 13:33:08:482
-6.5285,-2.155,-1.6708,-2.3737,-9.453,-1.0851,0,0,0,0.6383,0.7764,1.5853,72721,2021-05-02 13:33:08:923
-6.5285,-2.155,-1.6708,-2.3737,-9.453,-1.0851,0,0,0,0.6383,0.7764,1.5853,72722,2021-05-02 13:33:08:924
2.4529,-6.3006,-0.6978,5.3221,-8.2248,-0.4451,0,0,0,-0.6081,-0.4717,-0.4348,73132,2021-05-02 13:33:09:334
