ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.073,-0.158,5.229,8.105,0.234,5.516,-1.376,0.196,-1.72,0.245,0.009,-0.5,18097,2021-05-16 23:05:23:027
10.527,-0.63,5.337,8.223,-0.989,5.252,2.566,-1.23,2.048,-0.316,0.314,0.503,18597,2021-05-16 23:05:23:527
8.2,-1.484,5.665,8.252,-0.743,5.247,-0.109,0.08,-0.887,0.362,0.56,-0.365,19097,2021-05-16 23:05:24:027
11.894,-1.539,5.966,8.299,-0.098,5.224,-0.477,-0.655,-1.133,-0.411,-0.068,0.348,19597,2021-05-16 23:05:24:527
7.558,-1.085,5.574,8.229,-1.059,5.228,0.725,-1.56,2.052,0.009,-0.191,-0.298,20097,2021-05-16 23:05:25:027
4.082,0.124,2.983,8.069,0.783,5.517,-2.406,-1.297,-2.259,-0.404,0.2,0.59,20597,2021-05-16 23:05:25:527
11.26,-2.296,8.341,8.179,-1.148,5.287,1.665,-2.132,0.693,0.005,-0.002,-0.178,21097,2021-05-16 23:05:26:027
2.868,0.836,3.8,8.313,0.893,5.125,-4.927,1.409,-3.956,-0.151,0.93,0.673,21597,2021-05-16 23:05:26:527
10.467,-4.135,7.238,7.93,-1.687,5.517,3.343,-1.271,2.055,0.021,0.331,0.196,22098,2021-05-16 23:05:27:028
4.707,0.488,3.814,8.049,0.841,5.538,-1.151,0.534,-1.543,0.09,-0.306,-0.384,22597,2021-05-16 23:05:27:527
10.903,-0.366,5.763,8.166,-1.476,5.226,3.087,-1.746,1.695,-0.627,-0.499,0.46,23097,2021-05-16 23:05:28:027
9.143,-0.338,6.855,7.988,-0.299,5.681,0.404,0.934,0.127,0.584,-0.159,-0.497,23597,2021-05-16 23:05:28:527
11.607,-0.407,4.293,8.46,-0.411,4.942,3.147,0.004,-0.649,-0.685,-0.524,0.646,24262,2021-05-16 23:05:29:192
11.607,-0.407,4.293,8.46,-0.411,4.942,3.147,0.004,-0.649,-0.685,-0.524,0.646,24263,2021-05-16 23:05:29:193
7.879,-1.492,6.812,8.02,-0.651,5.606,0.209,-0.058,1.096,0.453,-0.152,-0.536,24708,2021-05-16 23:05:29:638
9.524,0.074,2.43,8.354,-0.095,5.135,-1.661,-2.079,0.176,-0.431,-0.958,0.648,25207,2021-05-16 23:05:30:137
10.872,-0.73,5.59,8.367,-1.299,4.946,2.071,0.615,1.062,0.498,0.21,-0.575,25708,2021-05-16 23:05:30:638
3.057,0.4,2.806,7.843,1.007,5.8,-2.911,-0.394,-1.129,-0.277,0.432,0.208,26207,2021-05-16 23:05:31:137
10.836,-1.834,6.948,8.15,-1.665,5.194,3.062,-1.342,2.706,-0.273,-0.214,0.221,26708,2021-05-16 23:05:31:638
5.971,1.741,7.233,7.958,0.381,5.719,-0.964,0.321,-1.685,0.449,-0.676,-0.398,27207,2021-05-16 23:05:32:137
10.815,-2.198,8.471,7.843,-0.942,5.811,2.067,0.3,0.311,-0.382,0.476,0.736,27707,2021-05-16 23:05:32:637
8.713,-0.213,4.767,7.86,-0.499,5.844,-0.957,-2.199,-1.229,0.335,0.475,-0.375,28208,2021-05-16 23:05:33:138
11.349,-1.865,6.12,8.178,-0.854,5.344,1.636,-0.948,-1.606,-0.104,-0.371,0.772,28707,2021-05-16 23:05:33:637
8.31,-0.124,6.783,7.942,-0.403,5.739,-0.089,-0.552,-0.304,0.39,0.497,-0.555,29208,2021-05-16 23:05:34:138
7.681,-1.19,5.476,7.699,0.551,6.05,-0.018,-1.74,-0.574,-0.443,0.197,0.323,29707,2021-05-16 23:05:34:637
8.545,-1.475,7.523,8.017,-0.691,5.606,0.528,-0.783,1.917,0.259,-0.128,-0.504,30208,2021-05-16 23:05:35:138
6.187,0.651,3.031,8.139,0.697,5.426,-1.952,-0.046,-2.395,-0.295,-0.16,0.637,30708,2021-05-16 23:05:35:638
12.457,-2.116,2.806,8.381,-1.144,4.962,4.076,-0.972,-2.156,0.445,0.45,-0.356,31208,2021-05-16 23:05:36:138
9.12,5.55,4.908,5.756,5.153,6.04,3.364,0.397,-1.132,3.304,0.322,-2.079,31708,2021-05-16 23:05:36:638
2.258,7.02,-4.527,2.375,8.944,-3.245,-0.118,-1.924,-1.282,0.009,0.223,0.355,32207,2021-05-16 23:05:37:137
1.432,9.366,-3.369,2.985,8.842,-3.014,-1.553,0.524,-0.355,-0.323,0.403,0.056,32708,2021-05-16 23:05:37:638
4.271,9.062,-1.329,3.807,8.807,-2.029,0.49,0.474,1.118,0.021,-0.101,0.036,33207,2021-05-16 23:05:38:137
4.271,9.062,-1.329,3.807,8.807,-2.029,0.49,0.474,1.118,0.021,-0.101,0.036,33208,2021-05-16 23:05:38:138
4.271,9.062,-1.329,3.807,8.807,-2.029,0.49,0.474,1.118,0.021,-0.101,0.036,33208,2021-05-16 23:05:38:138
4.161,8.811,-1.252,4.142,8.754,-1.545,0.678,-0.191,-0.283,0.162,0.085,0.075,33446,2021-05-16 23:05:38:376
5.016,8.641,-0.292,4.739,8.551,-0.762,0.56,-0.026,0.853,-0.101,0.039,0.068,33946,2021-05-16 23:05:38:876
4.944,8.562,-0.699,4.844,8.503,-0.639,-0.126,-0.001,0.317,-0.024,-0.044,-0.027,34446,2021-05-16 23:05:39:376
4.82,8.803,-0.769,4.75,8.553,-0.677,0.065,0.034,-0.023,-0.017,-0.027,-0.012,34946,2021-05-16 23:05:39:876
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35446,2021-05-16 23:05:40:376
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35447,2021-05-16 23:05:40:377
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35447,2021-05-16 23:05:40:377
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35447,2021-05-16 23:05:40:377
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35447,2021-05-16 23:05:40:377
-2.303,5.365,-4.393,-0.611,9.515,-2.293,-1.692,-4.15,-2.1,0.162,-0.698,-0.943,35448,2021-05-16 23:05:40:378
-5.722,8.428,-1.42,-2.395,9.163,-2.546,-3.327,-0.735,1.126,-0.034,0.377,0.454,35748,2021-05-16 23:05:40:678
-7.999,11.679,-2.315,-4.502,8.563,-1.606,-3.497,3.116,-0.709,-0.943,-0.75,-1.479,36248,2021-05-16 23:05:41:178
-4.812,0.019,4.757,-5.96,4.676,6.228,-1.367,-2.512,-1.719,0.129,-3.277,-0.029,36748,2021-05-16 23:05:41:678
-1.705,-0.905,10.285,-1.623,2.294,9.395,-0.965,-3.007,-0.959,0.287,-1.981,3.206,37248,2021-05-16 23:05:42:178
5.258,0.596,9.05,1.316,0.677,9.694,3.941,-0.081,-0.644,-0.604,1.004,1.107,37749,2021-05-16 23:05:42:679
0.816,1.597,9.208,-0.173,0.874,9.766,0.989,0.723,-0.558,0.196,0.56,0.291,38248,2021-05-16 23:05:43:178
-2.231,0.998,8.516,-1.628,1.219,9.593,-0.603,-0.221,-1.077,0.084,0.07,0.255,38748,2021-05-16 23:05:43:678
-2.65,1.322,9.072,-1.885,1.16,9.554,-0.766,0.161,-0.482,0.115,-0.653,-0.281,39248,2021-05-16 23:05:44:178
-1.578,1.188,9.017,-1.919,1.236,9.537,-0.222,0.037,0.587,0.229,0.105,0.078,39748,2021-05-16 23:05:44:678
-3.46,3.338,8.916,-3.107,2.451,8.973,0.146,0.192,0.273,-0.188,-0.151,-0.205,40248,2021-05-16 23:05:45:178
