ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.6543,-1.7183,10.314,-0.9243,0.0837,9.7626,-1.265,-0.5804,-2.3475,1.6047,-3.0565,0.0794,16,2021-05-19 17:34:25:292
2.9031,-3.88,0.291,9.6904,-1.3627,-0.6395,-3.6426,-0.2799,2.269,1.2976,-6.0865,2.2406,516,2021-05-19 17:34:25:792
-0.3218,-6.8955,-0.7074,6.9068,-6.5984,-2.2199,-0.2951,-0.3503,5.6959,1.4535,-1.4587,0.0589,1016,2021-05-19 17:34:26:292
5.8502,-10.3286,0.2695,5.3605,-8.1593,-0.9279,0.9364,-0.6541,0.1581,1.1988,-1.86,-0.6754,1516,2021-05-19 17:34:26:792
4.5742,-10.4818,-3.6832,4.1918,-8.0531,-3.7077,1.157,-5.9874,0.3035,-2.1538,-1.5172,0.7584,2016,2021-05-19 17:34:27:292
5.2493,2.6689,0.4131,3.3779,-8.6092,-3.262,-0.0873,6.6305,0.7098,0.8318,1.0534,-0.077,2517,2021-05-19 17:34:27:793
8.546,-6.4932,-3.6473,2.9769,-9.0386,-2.369,1.2944,2.8952,-1.3292,-0.2359,0.3212,0.1968,3016,2021-05-19 17:34:28:292
5.4646,-9.7947,-1.902,1.8983,-8.8636,-3.7421,-1.163,3.4304,-0.3553,0.7226,0.2721,0.2726,3517,2021-05-19 17:34:28:793
0.2599,-8.0638,-1.3848,3.0043,-9.1269,-1.9609,-1.3763,1.9535,-0.5796,0.7119,0.243,0.0064,4017,2021-05-19 17:34:29:293
-1.028,-5.6148,-4.3343,1.7068,-9.0816,-3.2836,0,0,0,0.3369,-0.969,0.0686,4516,2021-05-19 17:34:29:792
16.911,-14.9683,-13.9442,2.1701,-9.0904,-2.9709,1.4019,-4.7732,8.7807,-1.2025,-0.3428,0.0644,5017,2021-05-19 17:34:30:293
0.9422,-18.6434,-5.426,2.0761,-8.1923,-4.9745,0.8177,-4.8431,-3.3325,-1.7634,0.2944,0.4861,5516,2021-05-19 17:34:30:792
-3.8506,-9.3637,-1.4279,2.1797,-9.1663,-2.72,1.1289,-1.8112,-6.4104,0.1593,1.5525,-0.1745,6016,2021-05-19 17:34:31:292
2.374,-9.2824,-0.8031,2.7238,-9.4208,-0.0128,1.0261,0.239,-0.2196,0.3751,1.216,0.0834,6516,2021-05-19 17:34:31:792
0.4513,-6.4023,-0.9395,2.6329,-8.2983,-4.5139,0.6402,-1.796,2.9394,-0.9557,-1.0233,-0.133,7016,2021-05-19 17:34:32:292
7.4901,-11.0827,8.2226,2.4481,-9.4737,-0.6532,0.7528,-3.9782,5.2177,-0.1909,2.2154,-0.3491,7517,2021-05-19 17:34:32:793
-0.0873,-7.4246,-2.1078,2.5389,-8.7168,-3.707,-2.7975,-4.0465,2.8621,-0.439,0.2897,-0.0489,8016,2021-05-19 17:34:33:292
-1.2365,-5.5187,0.0685,2.3255,-9.5151,-0.4754,-1.3607,-1.9879,1.9877,0.305,1.1134,0.3775,8516,2021-05-19 17:34:33:792
0.4011,-6.4262,-1.8757,2.9049,-9.2843,-1.2381,0.7341,1.4533,0.1577,-0.5765,0.5539,-0.0921,9016,2021-05-19 17:34:34:292
-1.8494,-3.1295,-3.2928,2.3954,-7.9847,-5.1649,-1.7064,-0.1039,2.4813,0.2865,-1.0653,0.3897,9516,2021-05-19 17:34:34:792
4.1599,-19.9241,-4.2697,2.9475,-8.9454,-2.7317,1.4162,-4.7805,-1.1667,0.742,-0.7097,6.00E-04,10017,2021-05-19 17:34:35:293
2.2205,-11.2576,-3.5324,2.5363,-7.9302,-5.1817,-0.365,-2.9572,1.3417,-0.0121,-0.2391,0.1888,10516,2021-05-19 17:34:35:792
6.7959,-16.369,-2.4,3.1172,-8.6946,-3.295,11.0994,-3.0721,2.7732,-1.2383,-0.3311,-0.4833,11016,2021-05-19 17:34:36:292
-1.823,-7.1324,-3.8124,2.4738,-7.7454,-5.4827,-2.8361,-2.9432,2.2195,0.1561,-0.3074,-0.3086,11516,2021-05-19 17:34:36:792
1.5263,-9.9646,10.4946,3.8797,-8.7418,-2.1676,6.2228,-4.7926,-0.9328,-1.8599,3.5759,-0.6826,12016,2021-05-19 17:34:37:292
1.1671,-12.457,1.4785,3.2632,-8.4954,-3.6537,-2.7161,-3.2112,-2.4693,-1.6807,0.5125,-0.0932,12516,2021-05-19 17:34:37:792
1.2583,-11.959,-5.814,2.8068,-9.1427,-2.1688,4.8739,-1.8534,-7.3708,0.4838,1.1606,-0.3683,13017,2021-05-19 17:34:38:293
3.3984,-8.9016,-1.9331,2.8062,-9.3752,-0.6333,0.5376,0.3538,0.1405,-0.3744,0.0837,-0.1116,13517,2021-05-19 17:34:38:793
-3.542,-5.6554,-5.0572,2.6609,-7.8553,-5.233,-4.5175,1.145,1.2376,-0.3639,-1.0731,0.4447,14017,2021-05-19 17:34:39:293
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14517,2021-05-19 17:34:39:793
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14518,2021-05-19 17:34:39:794
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14519,2021-05-19 17:34:39:795
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14810,2021-05-19 17:34:40:086
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14811,2021-05-19 17:34:40:087
1.5909,-2.0785,-3.5827,1.3775,-6.7208,-7.0074,0,0,0,-1.6639,0.8155,-0.7585,14820,2021-05-19 17:34:40:096
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15319,2021-05-19 17:34:40:595
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15320,2021-05-19 17:34:40:596
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15320,2021-05-19 17:34:40:596
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15320,2021-05-19 17:34:40:596
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15321,2021-05-19 17:34:40:597
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15321,2021-05-19 17:34:40:597
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15321,2021-05-19 17:34:40:597
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15321,2021-05-19 17:34:40:597
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15321,2021-05-19 17:34:40:597
-0.317,-14.1114,12.9894,-0.3492,-6.1995,-7.5904,0,0,0,-1.8448,-0.336,-0.6663,15322,2021-05-19 17:34:40:598
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15699,2021-05-19 17:34:40:975
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
4.5479,-8.825,-3.2521,3.6586,-9.0906,0.3831,0,0,0,-1.8448,-0.336,-0.6663,15700,2021-05-19 17:34:40:976
5.7449,-8.514,-3.0846,4.2866,-8.3587,-2.8155,0,0,0,-0.0606,0.8819,0.1054,16184,2021-05-19 17:34:41:460
2.5869,-10.587,-1.957,5.3843,-7.5304,-3.2363,3.7028,-1.4932,-6.988,1.2846,1.6801,-0.668,16488,2021-05-19 17:34:41:764
2.8573,-9.1819,-1.3466,3.3325,-9.2161,-0.3584,1.0373,-0.2892,0.1348,0.2584,0.6119,0.0982,16988,2021-05-19 17:34:42:264
5.5005,-9.5746,1.0286,2.4029,-9.5075,0.0536,0,0,0,-0.4555,-0.1933,-0.3777,17488,2021-05-19 17:34:42:764
3.9972,-12.1983,-5.2418,2.596,-8.4197,-4.3059,-4.2992,-5.8552,-6.1296,0.3636,-0.682,0.0852,17987,2021-05-19 17:34:43:263
3.5471,-6.5004,-3.7119,3.5445,-8.2318,-3.9805,0.1382,-1.1541,0.0284,-0.6267,0.0973,0.418,18488,2021-05-19 17:34:43:764
5.3186,-12.1289,-14.7559,3.9081,-8.9218,-1.1399,2.9669,-1.0731,-5.0828,1.9678,1.443,-0.5466,18988,2021-05-19 17:34:44:264
6.3147,-7.5802,-1.5117,3.0639,-9.2668,0.9538,2.5503,0.9769,-2.1296,-0.3948,0.7471,0.1817,19488,2021-05-19 17:34:44:764
-0.3482,-6.5722,-3.932,2.0244,-8.9057,-3.5721,-1.0654,2.5624,0.7316,0.2442,-0.4655,1.0542,19988,2021-05-19 17:34:45:264
3.1974,-9.2465,-1.2338,2.6582,-9.428,-0.4657,1.019,0.5465,0.076,0.1393,0.6301,-0.1471,20488,2021-05-19 17:34:45:764
6.1205,-11.5424,-6.9416,2.1659,-9.07,-3.0356,4.3823,3.6584,1.5723,-0.9183,-1.0342,0.3833,20988,2021-05-19 17:34:46:264
4.7345,-4.7791,-0.384,1.1873,-9.4112,-2.4879,1.1695,2.5662,-0.8431,1.2189,1.1492,-0.3804,21487,2021-05-19 17:34:46:763
4.2221,-7.1587,-3.9966,2.7156,-9.0566,-2.6027,-3.6054,1.3613,-1.4298,0.0534,0.3332,0.1145,21988,2021-05-19 17:34:47:264
-0.1663,-5.7631,-4.1668,2.2044,-8.797,-3.7314,-1.342,1.452,-1.4597,0.5921,-0.1217,0.186,22488,2021-05-19 17:34:47:764
4.7895,-10.0364,-3.6305,3.4087,-8.9263,-2.2073,1.5989,-5.8863,1.967,1.2539,0.3809,0.0928,22988,2021-05-19 17:34:48:264
0.734,-7.2401,-3.2833,3.4142,-7.9158,-4.6748,5.7228,-10.9141,-3.9548,-1.4812,-0.8498,-1.0487,23488,2021-05-19 17:34:48:764
8.6225,-17.8125,-5.6677,3.7947,-8.7283,-2.3637,-0.8061,-13.1727,-3.6919,0.1272,0.7254,-0.1727,23988,2021-05-19 17:34:49:264
5.3952,-7.6448,-1.8637,2.8621,-9.3631,0.5578,1.0881,1.2212,-3.123,0.2943,0.6309,0.4238,24697,2021-05-19 17:34:49:973
5.3952,-7.6448,-1.8637,2.8621,-9.3631,0.5578,1.0881,1.2212,-3.123,0.2943,0.6309,0.4238,24698,2021-05-19 17:34:49:974
3.7002,-9.2106,-3.2665,6.3478,-7.4683,0.3167,0,0,0,-0.4482,0.5453,-0.0983,25133,2021-05-19 17:34:50:409
3.7002,-9.2106,-3.2665,6.3478,-7.4683,0.3167,0,0,0,-0.4482,0.5453,-0.0983,25134,2021-05-19 17:34:50:410
3.7002,-9.2106,-3.2665,6.3478,-7.4683,0.3167,0,0,0,-0.4482,0.5453,-0.0983,25134,2021-05-19 17:34:50:410
3.7002,-9.2106,-3.2665,6.3478,-7.4683,0.3167,0,0,0,-0.4482,0.5453,-0.0983,25135,2021-05-19 17:34:50:411
3.7002,-9.2106,-3.2665,6.3478,-7.4683,0.3167,0,0,0,-0.4482,0.5453,-0.0983,25135,2021-05-19 17:34:50:411
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25571,2021-05-19 17:34:50:847
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25572,2021-05-19 17:34:50:848
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25572,2021-05-19 17:34:50:848
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25572,2021-05-19 17:34:50:848
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25573,2021-05-19 17:34:50:849
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25573,2021-05-19 17:34:50:849
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25573,2021-05-19 17:34:50:849
-2.5579,-7.9011,0.9975,2.424,-9.3363,1.7687,0,0,0,0.9667,0.3987,0.1745,25573,2021-05-19 17:34:50:849
3.1352,-8.9136,-0.9754,4.0688,-8.9098,-0.481,0.2869,0.038,-0.5956,0.0689,0.1413,0.0447,26066,2021-05-19 17:34:51:342
0.9565,-16.6705,-7.8607,4.0245,-7.9064,-4.1789,6.2092,-11.2656,-2.6709,-1.1403,0.1926,-0.4383,26556,2021-05-19 17:34:51:832
6.1636,-0.125,-2.359,2.4828,-8.3853,-4.4377,2.7663,-10.9177,-3.5557,-1.8486,0.5151,-0.0082,27035,2021-05-19 17:34:52:311
7.0591,-10.4459,-9.6876,3.3224,-7.3643,-5.5586,0,0,0,-1.74,0.1087,0.3094,27535,2021-05-19 17:34:52:811
0.5877,-12.1265,-2.7087,2.109,-9.2533,-2.4698,2.6499,2.3651,-2.8437,0.6321,1.5235,1.3458,28035,2021-05-19 17:34:53:311
3.7552,-8.8442,-1.2843,2.6251,-9.4472,-0.1703,2.1175,1.232,-2.3788,-0.1301,0.5424,0.0298,28535,2021-05-19 17:34:53:811
0.4442,-6.4669,-2.3785,2.4503,-8.2469,-4.707,-1.0828,2.0799,2.0302,-0.3135,-0.4881,0.6689,29035,2021-05-19 17:34:54:311
9.3,-19.352,-5.5265,3.2524,-9.0136,-2.0848,0.4078,0.7212,-0.7146,-0.2598,1.1058,-0.1248,29535,2021-05-19 17:34:54:811
1.9597,-12.9407,-4.0086,3.7287,-7.7032,-4.7883,-1.3986,-3.277,1.4515,-0.3758,-0.2359,-0.884,30035,2021-05-19 17:34:55:311
4.89,-4.4438,5.9889,3.7296,-8.5893,-2.9127,-4.8527,0.0459,-3.4527,-1.3639,-0.2784,-0.1895,30535,2021-05-19 17:34:55:811
7.483,-10.2497,-8.6557,3.1474,-8.1835,-4.3925,1.1233,4.0048,3.7698,-2.4634,-1.1641,-0.1552,31036,2021-05-19 17:34:56:312
-2.0671,-12.306,-4.509,3.6638,-9.0184,-1.1895,-4.9133,-1.279,-8.5994,-2.1606,-0.2837,0.4213,31536,2021-05-19 17:34:56:812
5.1153,-6.3927,-2.5819,2.8407,-8.6193,-3.7159,3.6828,2.3668,2.4816,-1.224,0.4693,-0.0434,32035,2021-05-19 17:34:57:311
5.0312,-7.0008,-2.4909,3.5834,-8.5386,-3.2282,0.2035,2.5437,-0.6339,1.0763,0.6651,1.217,32535,2021-05-19 17:34:57:811
3.9826,-8.7652,-0.1424,2.3673,-9.5148,0.1893,-0.3511,0.9982,-0.2566,0.0594,0.7907,0.1121,33036,2021-05-19 17:34:58:312
1.4306,-9.8258,-1.6074,3.4291,-8.5893,-3.2614,-0.6405,-2.1995,5.4462,-1.1638,-0.4499,-0.1513,33535,2021-05-19 17:34:58:811
-1.1168,-9.3326,3.5136,3.0682,-9.2139,-1.3639,-6.7014,-4.3922,0.8117,-0.1784,0.3955,0.8269,34035,2021-05-19 17:34:59:311
-1.9738,-14.3674,-0.839,2.8281,-9.3886,-0.1619,2.4517,0.8079,-3.2929,-1.4034,0.6305,-0.2883,34535,2021-05-19 17:34:59:811
6.3864,-7.9083,-8.1099,3.5183,-8.9835,-1.7573,4.5266,-0.189,-5.3131,0.405,1.0409,-0.6707,35035,2021-05-19 17:35:00:311
5.12,-9.0503,-0.9706,3.0551,-9.3137,-0.3025,0.4396,0.1836,0.4104,0.0037,0.3193,0.0831,35535,2021-05-19 17:35:00:811
5.2277,-16.0768,-7.765,2.7064,-8.657,-3.7286,2.3396,-0.1006,0.4226,-0.8949,-0.877,-0.0681,36035,2021-05-19 17:35:01:311
1.7297,-7.4414,-1.4112,3.3364,-9.0407,-1.8178,-1.2225,1.0963,-3.6264,1.7649,0.41,-0.2109,36535,2021-05-19 17:35:01:811
0.3102,-4.791,-2.4024,3.2289,-8.8445,-2.742,-2.5985,3.6217,-0.0902,-1.1204,0.1591,0.2677,37035,2021-05-19 17:35:02:311
0.8704,-2.8089,1.8568,3.0592,-8.7764,-3.1283,-5.4552,7.8072,2.0127,0.7604,0.9357,0.3948,37535,2021-05-19 17:35:02:811
4.7154,-5.5499,-2.6369,3.3724,-9.0618,-1.6376,0.3809,2.37,0.2874,0.2132,0.6559,0.1335,38035,2021-05-19 17:35:03:311
0.5471,-3.2922,1.3469,2.5367,-8.8091,-3.4835,-3.8755,6.2335,1.5865,0.4645,0.8378,1.7536,38535,2021-05-19 17:35:03:811
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39297,2021-05-19 17:35:04:573
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
6.5085,-7.9107,-2.3638,3.9111,-8.9645,-0.7148,2.9295,-1.177,-0.9967,0.786,1.7928,0.662,39298,2021-05-19 17:35:04:574
8.3901,-9.2895,-2.2107,5.4571,-8.103,0.8554,0,0,0,-0.2674,-0.7306,1.8254,39329,2021-05-19 17:35:04:605
-1.6914,-8.6551,-8.5238,5.2937,-7.8363,-2.5962,-0.0142,-0.3716,0.7411,0.3905,0.9824,-0.4335,39872,2021-05-19 17:35:05:148
3.8533,-7.1468,-2.6656,3.6215,-9.0656,-0.9333,1.6478,2.275,-3.2704,-0.7642,-0.1393,0.0171,40330,2021-05-19 17:35:05:606
-3.0631,-5.1646,-0.2405,1.7154,-9.2546,-2.7532,-3.0911,5.6165,1.1143,1.067,-0.9375,-0.3256,40829,2021-05-19 17:35:06:105
1.7946,-13.8885,0.4971,3.2836,-9.1475,-1.3086,-2.726,0.4427,-1.0269,1.5767,0.3152,0.4655,41330,2021-05-19 17:35:06:606
-2.6512,-4.736,-0.827,3.2662,-8.6885,-3.1643,0.4351,0.9846,0.1444,0.4189,0.4513,-0.6315,41829,2021-05-19 17:35:07:105
2.0028,-8.2074,-2.7494,3.9575,-8.7849,-1.8259,2.2237,-3.9802,2.4697,1.1313,-0.3045,0.5288,42329,2021-05-19 17:35:07:605
-1.8494,-15.0473,-5.5983,4.073,-7.989,-3.9695,5.2495,-9.8078,-3.6303,-0.1145,0.0576,0.1452,42829,2021-05-19 17:35:08:105
2.5917,-20.9489,-3.4866,1.5706,-8.6782,-4.2887,-6.3951,0.7618,7.0458,-0.263,1.1638,-3.00E-04,43330,2021-05-19 17:35:08:606
4.1121,-8.7628,-0.1639,3.5853,-9.1256,-0.1995,-0.4376,0.2867,-0.9889,0.3879,0.4558,-0.0794,43829,2021-05-19 17:35:09:105
1.5,-9.1747,-1.7151,3.365,-8.3957,-3.7895,-2.6176,-0.0893,2.1493,-0.5884,-0.1846,-0.4021,44332,2021-05-19 17:35:09:608
7.3657,-9.9048,2.2376,3.2339,-9.2026,-1.0121,-5.7187,-0.8753,0.9501,-0.1946,0.3442,0.5849,44829,2021-05-19 17:35:10:105
1.8233,-15.5237,-3.7717,3.7139,-8.6236,-2.8302,-2.627,-0.5618,0.5477,-2.3655,0.8268,0.2141,45330,2021-05-19 17:35:10:606
-0.2764,-13.8646,3.6212,3.5436,-9.0282,-1.4505,0.6309,-1.9954,-2.1651,-0.0866,1.6131,-0.1382,45830,2021-05-19 17:35:11:106
3.1615,-7.8509,-3.786,3.4466,-9.0523,-1.532,-0.7399,1.6827,-2.308,-0.1984,0.1532,-0.0744,46330,2021-05-19 17:35:11:606
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47056,2021-05-19 17:35:12:332
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47057,2021-05-19 17:35:12:333
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47057,2021-05-19 17:35:12:333
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47057,2021-05-19 17:35:12:333
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47057,2021-05-19 17:35:12:333
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47058,2021-05-19 17:35:12:334
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47058,2021-05-19 17:35:12:334
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47058,2021-05-19 17:35:12:334
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47058,2021-05-19 17:35:12:334
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47058,2021-05-19 17:35:12:334
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47059,2021-05-19 17:35:12:335
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47059,2021-05-19 17:35:12:335
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47059,2021-05-19 17:35:12:335
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47059,2021-05-19 17:35:12:335
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47059,2021-05-19 17:35:12:335
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47060,2021-05-19 17:35:12:336
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47060,2021-05-19 17:35:12:336
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47060,2021-05-19 17:35:12:336
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47060,2021-05-19 17:35:12:336
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47060,2021-05-19 17:35:12:336
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47061,2021-05-19 17:35:12:337
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47061,2021-05-19 17:35:12:337
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47061,2021-05-19 17:35:12:337
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47061,2021-05-19 17:35:12:337
3.4513,-7.9107,2.3716,-0.4731,-9.7279,-1.1465,0,0,0,-1.926,0.1535,-1.3478,47061,2021-05-19 17:35:12:337
6.3841,-9.0311,-4.5808,3.2059,-9.0526,-1.9858,0,0,0,0.4858,0.4054,0.2573,47074,2021-05-19 17:35:12:350
1.5,-12.1983,-0.0679,3.9108,-8.4781,-2.9996,-2.9433,-1.2755,2.6241,-1.7586,-0.0938,-0.5507,47606,2021-05-19 17:35:12:882
3.0826,-8.4805,-3.4531,2.7359,-9.0973,-2.4342,-0.1281,-0.7484,-1.1095,-0.42,1.0062,0.1443,48065,2021-05-19 17:35:13:341
5.0958,-7.7381,-2.4861,4.5402,-8.4069,-2.2092,-0.9398,-1.6097,2.5648,0.4914,0.2698,0.4448,48566,2021-05-19 17:35:13:842
7.3705,-10.7429,-3.1947,2.2622,-8.9563,-3.2921,0,0,0,0.0012,-1.7899,-0.3813,49065,2021-05-19 17:35:14:341
-1.3155,-20.5537,-6.0724,2.4528,-9.2341,-2.2105,6.8008,-6.088,-3.5746,-1.2017,-0.1703,0.481,49566,2021-05-19 17:35:14:842
7.7079,-5.3776,-1.8852,2.86,-9.0585,-2.4361,2.6579,4.2757,0.2581,-0.0962,-1.4224,-0.1194,50066,2021-05-19 17:35:15:342
5.3904,-6.4549,2.2041,3.3587,-9.1874,-0.6941,-2.235,5.8323,0.6374,2.1662,-0.1735,-0.2278,50565,2021-05-19 17:35:15:841
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51337,2021-05-19 17:35:16:613
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51338,2021-05-19 17:35:16:614
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51338,2021-05-19 17:35:16:614
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51339,2021-05-19 17:35:16:615
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51339,2021-05-19 17:35:16:615
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51339,2021-05-19 17:35:16:615
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51339,2021-05-19 17:35:16:615
2.2038,-15.1816,-12.929,1.9362,-4.9368,-8.2492,0,0,0,-2.5819,2.304,-0.2772,51340,2021-05-19 17:35:16:616
