ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.317,6.9006,9.0583,0.5223,5.4348,8.1462,0.4863,0.5944,0.926,0.8127,-0.3819,-0.0522,51015,2021-05-19 16:31:45:431
-0.0479,6.216,8.048,0.1816,5.3688,8.2045,-0.4309,-0.6244,-2.2714,0.122,-0.2175,0.2398,51515,2021-05-19 16:31:45:931
-0.9467,6.4828,7.337,0.0139,5.0285,8.4193,0.2226,-0.2124,-2.7509,-0.0628,-0.3221,-0.3002,52014,2021-05-19 16:31:46:430
0.5435,4.0337,3.0706,1.1501,5.9029,7.7462,-1.3631,-2.7521,-0.79,1.0285,-0.6848,0.8112,52515,2021-05-19 16:31:46:931
-0.9646,3.3476,6.4762,-0.6282,3.7289,9.0483,1.5731,0.4835,-3.5993,-1.1011,0.543,-0.4021,53014,2021-05-19 16:31:47:430
-0.9646,3.3476,6.4762,-0.6282,3.7289,9.0483,1.5731,0.4835,-3.5993,-1.1011,0.543,-0.4021,53015,2021-05-19 16:31:47:431
-0.9646,3.3476,6.4762,-0.6282,3.7289,9.0483,1.5731,0.4835,-3.5993,-1.1011,0.543,-0.4021,53015,2021-05-19 16:31:47:431
-0.9646,3.3476,6.4762,-0.6282,3.7289,9.0483,1.5731,0.4835,-3.5993,-1.1011,0.543,-0.4021,53015,2021-05-19 16:31:47:431
-0.9646,3.3476,6.4762,-0.6282,3.7289,9.0483,1.5731,0.4835,-3.5993,-1.1011,0.543,-0.4021,53015,2021-05-19 16:31:47:431
0.1666,3.0879,14.3803,-0.2622,1.9772,9.6017,-0.5771,1.4028,4.8445,-1.0287,0.2572,-0.0105,53368,2021-05-19 16:31:47:784
1.9848,1.4623,11.9982,0.0169,3.4773,9.1694,1.9663,-1.5879,1.873,0.6095,0.1332,-0.6115,53868,2021-05-19 16:31:48:284
-0.894,5.8232,9.7083,-0.348,5.4578,8.1401,-0.0548,0.2414,-0.1297,0.8149,0.0831,-2.00E-04,54368,2021-05-19 16:31:48:784
-0.3948,6.253,7.9678,-0.3409,5.4374,8.1541,-1.0213,0.2212,0.9766,0.1935,-0.0928,0.1226,54868,2021-05-19 16:31:49:284
0.2109,4.5377,12.0018,0.5789,3.6982,9.0641,-1.0109,0.859,-0.4381,0.0576,-0.2069,-0.0224,55368,2021-05-19 16:31:49:784
10.8419,-4.3983,3.2408,6.5336,-7.313,-0.0445,5.2428,1.7559,1.3121,0.0666,-2.2513,2.4588,55868,2021-05-19 16:31:50:284
19.0893,-8.4613,-0.2955,7.9987,-5.6731,0.086,3.7186,-0.2557,-2.9624,-0.3077,0.3445,-1.3709,56367,2021-05-19 16:31:50:783
-0.0921,-3.1726,3.5471,6.419,-7.3881,0.6184,-8.1653,3.918,-0.3492,0.1888,-0.381,-0.8601,56868,2021-05-19 16:31:51:284
1.4641,-4.9466,-5.5863,4.6896,-8.3701,-2.0294,4.509,2.3419,-0.5155,-0.8176,2.2133,2.7106,57368,2021-05-19 16:31:51:784
8.7182,-24.4274,-7.5855,-0.3293,-9.3428,2.9622,7.9521,-8.3555,-5.2472,1.036,0.6958,1.6427,57868,2021-05-19 16:31:52:284
-4.3965,-26.8334,-11.799,-0.745,-9.3583,-2.835,-1.7807,12.9286,3.291,1.5386,-0.7303,0.357,58368,2021-05-19 16:31:52:784
1.9382,-12.1002,-3.2163,-3.1511,-9.0455,2.1024,0.0595,0.9394,-1.6248,1.8022,0.9273,0.4313,58868,2021-05-19 16:31:53:284
-4.6552,-9.8569,-15.687,-2.6794,-8.9616,-2.9462,0.1746,7.2388,-6.9356,1.7165,-0.389,0.1712,59368,2021-05-19 16:31:53:784
-1.1168,-10.4985,-1.4973,-3.3607,-8.889,2.421,-0.7547,0.4754,-3.5079,2.171,2.1717,-0.4219,59868,2021-05-19 16:31:54:284
-5.1987,-8.0303,-16.2329,-2.3039,-8.5252,-4.2643,-0.5818,5.8663,8.468,-1.8945,-2.7532,-0.1251,60368,2021-05-19 16:31:54:784
0.181,-10.2377,-1.8852,-3.1619,-9.0201,2.1934,2.3634,-0.8605,-4.5721,1.5827,-0.0727,0.4056,60867,2021-05-19 16:31:55:283
-3.7334,-2.6267,3.5279,-2.3067,-8.455,-4.4004,-0.2567,6.4978,7.663,-1.8771,-1.948,-0.1274,61368,2021-05-19 16:31:55:784
-3.1875,-9.1244,0.5378,-2.4279,-9.4248,1.2035,2.913,0.2177,-5.8048,0.8992,-2.6141,0.5916,61868,2021-05-19 16:31:56:284
