ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.2055,-9.6139,-2.1931,1.131,-9.4955,-2.1741,0.0487,-0.0857,-0.0016,-0.0057,-0.0029,0.005,142529,2021-08-07 02:35:18:025
1.0307,-9.6414,-2.2182,1.1244,-9.4961,-2.1747,0.0628,-0.0472,-0.05,-0.0032,0.032,0.005,143030,2021-08-07 02:35:18:526
1.4629,-9.572,-2.2218,1.1401,-9.4877,-2.2032,0.0594,-0.0522,-0.0528,-0.0014,0.0387,0.0105,143529,2021-08-07 02:35:19:025
1.3443,-9.3925,-2.1799,1.1825,-9.482,-2.2052,0.0458,-0.152,-0.1298,-0.0405,-0.0438,-0.1104,144029,2021-08-07 02:35:19:525
0.6632,-9.7719,-2.2613,1.1772,-9.507,-2.0981,0.2042,0.0334,0.043,0.1043,-0.0713,0.0038,144530,2021-08-07 02:35:20:026
0.917,-9.9335,-2.0997,1.1973,-9.5268,-1.994,-0.3245,-0.2179,-0.1319,0.0499,0.0564,0.0227,145030,2021-08-07 02:35:20:526
0.9816,-9.6929,-2.0853,0.9798,-9.5666,-1.9213,0.4284,0.043,0.0704,0.0115,0.0185,0.0252,145529,2021-08-07 02:35:21:025
1.1768,-9.487,-1.9752,0.9252,-9.5614,-1.9735,0.4559,-0.038,-0.1916,-0.0484,0.035,0.0441,146029,2021-08-07 02:35:21:525
0.99,-9.6965,-1.9429,1.0071,-9.5418,-2.0271,-0.1533,-0.1364,-0.0866,-0.0044,-0.0157,-0.0182,146529,2021-08-07 02:35:22:025
0.9864,-9.6762,-1.9501,1.0312,-9.5429,-2.01,0.0394,-0.08,-0.0836,5.00E-04,-0.001,-0.0139,147029,2021-08-07 02:35:22:525
1.1037,-9.7097,-2.1213,1.0375,-9.5367,-2.0362,0.0469,-0.0613,0.0289,-0.016,0.0313,0.0062,147529,2021-08-07 02:35:23:025
1.1049,-9.6175,-2.1009,1.0835,-9.5181,-2.0983,-0.0427,-0.1529,-0.0765,0.0084,0.0112,-0.0054,148029,2021-08-07 02:35:23:525
0.9242,-9.6438,-2.0818,1.0683,-9.5224,-2.0865,0.0194,-0.1447,0.0269,-0.0246,0.0466,-0.0066,148529,2021-08-07 02:35:24:025
1.2318,-9.6534,-2.0458,1.0714,-9.5237,-2.079,-0.0309,-0.1003,0.0275,-0.0136,0.0173,0.0056,149029,2021-08-07 02:35:24:525
1.1205,-9.5912,-2.0949,1.0879,-9.5193,-2.0904,0.0016,-0.071,0.0451,-0.0111,0.0167,1.00E-04,149530,2021-08-07 02:35:25:026
1.1349,-9.6139,-2.1596,1.1075,-9.5118,-2.1143,0.0326,-0.0379,-0.1323,-0.0124,0.0094,0.0069,150029,2021-08-07 02:35:25:525
1.1013,-9.4703,-2.1488,1.0725,-9.5179,-2.1046,-0.0885,-0.0885,0.058,-0.0014,0.0265,-0.0151,150530,2021-08-07 02:35:26:026
1.0427,-9.6019,-1.9848,1.1007,-9.513,-2.1122,-0.2681,-0.0245,0.0179,-0.005,-0.0487,0.0081,151029,2021-08-07 02:35:26:525
1.1205,-9.5768,-2.083,1.0923,-9.5124,-2.1191,-0.035,-0.1246,-0.0393,0.006,-0.034,0.0081,151529,2021-08-07 02:35:27:025
1.1456,-9.6007,-2.1129,1.0382,-9.5233,-2.0976,0.205,-0.0128,0.0332,-0.0093,0.0069,0.0154,152030,2021-08-07 02:35:27:526
1.1265,-9.6403,-2.1907,1.0664,-9.5144,-2.1234,-0.0239,-0.1174,-0.142,-0.0099,0.0167,-0.028,152531,2021-08-07 02:35:28:027
0.8547,-9.6343,-2.0638,1.0785,-9.5093,-2.1402,-0.0877,-0.1235,0.0313,0.0066,-0.0059,-0.0041,153029,2021-08-07 02:35:28:525
1.166,-9.6223,-2.2637,1.0989,-9.5041,-2.1529,0.214,-0.0274,-0.0734,0.0108,-0.001,-0.0115,153529,2021-08-07 02:35:29:025
1.0223,-9.6187,-2.1201,1.0722,-9.5063,-2.1565,0.0781,-0.0723,-0.0755,0.0017,0.0142,8.00E-04,154029,2021-08-07 02:35:29:525
0.984,-9.6139,-2.1584,1.056,-9.5102,-2.1472,0.0459,-0.0889,-0.0236,-0.0105,0.0637,0.0111,154530,2021-08-07 02:35:30:026
1.1432,-9.5289,-2.1452,1.0736,-9.5052,-2.1606,0.1417,-0.1051,0.0036,5.00E-04,0.0039,-0.0017,155030,2021-08-07 02:35:30:526
1.16,-9.6307,-2.1967,1.0562,-9.5083,-2.1559,0.0996,-0.1225,-0.0425,-0.0032,-0.0523,1.00E-04,155529,2021-08-07 02:35:31:025
1.0223,-9.6067,-2.0985,1.0412,-9.5159,-2.1293,-0.0183,-0.0913,0.0331,-0.0063,0.0265,0.0081,156029,2021-08-07 02:35:31:525
0.9553,-9.6762,-2.0554,1.0352,-9.5177,-2.1241,-0.0832,-0.1598,0.073,0.0047,-4.00E-04,0.0093,156530,2021-08-07 02:35:32:026
0.9816,-9.6259,-2.0399,1.0338,-9.5286,-2.0754,-0.0639,-0.0973,0.0298,-0.0191,0.0753,-0.0109,157030,2021-08-07 02:35:32:526
0.893,-9.7217,-2.053,1.092,-9.5085,-2.1369,-0.1789,-0.2084,0.0727,0.009,-0.0615,-0.0011,157530,2021-08-07 02:35:33:026
0.844,-9.6438,-2.0865,1.0381,-9.5165,-2.128,-0.2127,-0.1305,0.0467,0.0145,0.0063,0.0319,158029,2021-08-07 02:35:33:525
1.3731,-9.5181,-2.2565,1.1427,-9.4873,-2.2038,0.2469,-0.0272,-0.06,-0.0197,-0.0303,-0.0133,158530,2021-08-07 02:35:34:026
1.069,-9.681,-2.0291,1.0905,-9.5047,-2.1547,-0.0297,-0.1809,0.1418,-0.0069,0.0118,0.027,159030,2021-08-07 02:35:34:526
1.063,-9.4774,-2.0363,1.1032,-9.5057,-2.1436,-0.032,0.0295,0.1058,-0.0142,0.104,0.0044,159530,2021-08-07 02:35:35:026
0.838,-9.6127,-2.1859,1.0496,-9.5179,-2.1164,-0.1784,-0.0867,-0.09,0.0377,0.0081,0.0307,160029,2021-08-07 02:35:35:525
1.1708,-9.6403,-2.1691,0.8242,-9.5671,-1.9905,0.3629,-0.0668,-0.2027,0.0689,0.0503,0.0893,160529,2021-08-07 02:35:36:025
0.0239,-10.1394,-2.3176,0.5707,-9.6242,-1.7945,-0.6502,-0.5251,-0.5062,0.0951,0.2635,-0.0909,161030,2021-08-07 02:35:36:526
0.6021,-9.4535,-1.549,0.7848,-9.6131,-1.773,-0.1689,0.1553,0.2528,0.0328,0.2873,0.0789,161530,2021-08-07 02:35:37:026
0.9685,-9.8114,-1.9585,0.8782,-9.5953,-1.8246,0.0618,-0.2278,-0.0868,-0.068,-0.2038,-0.0628,162030,2021-08-07 02:35:37:526
0.929,-9.5696,-1.7717,0.8906,-9.5696,-1.9492,0.0383,-0.225,-0.1506,0.0023,0.0368,-0.0286,162529,2021-08-07 02:35:38:025
1.0702,-9.6666,-2.0674,1.0235,-9.5351,-2.0506,0.0335,-0.104,-0.012,-0.0246,0.104,0.0056,163029,2021-08-07 02:35:38:525
0.9876,-9.7109,-2.0363,1.0573,-9.5213,-2.0969,-0.0696,-0.1895,0.0606,0.0353,-0.0542,-0.0157,163530,2021-08-07 02:35:39:026
1.2055,-9.6271,-2.2901,1.0186,-9.5218,-2.1137,0.2315,-0.1011,-0.1393,-0.0118,-0.0132,-0.0035,164029,2021-08-07 02:35:39:525
0.8906,-9.5792,-1.9237,1.0429,-9.5215,-2.1032,-0.2584,-0.073,0.1186,0.0176,-0.0096,-0.0096,164530,2021-08-07 02:35:40:026
1.0391,-9.6462,-2.1021,0.9912,-9.5318,-2.0815,0.0442,-0.0921,-0.0886,-0.0118,0.0063,0.0209,165030,2021-08-07 02:35:40:526
1.0606,-9.6618,-2.1201,1.0111,-9.529,-2.0848,0.0476,-0.1326,-0.0373,-0.0173,0.0118,0.0111,165529,2021-08-07 02:35:41:025
1.1109,-9.6127,-2.1153,1.0457,-9.5207,-2.1054,0.0593,-0.0937,-0.0053,-0.0203,0.0656,0.0062,166030,2021-08-07 02:35:41:526
1.16,-9.5409,-2.1572,1.106,-9.5065,-2.1387,0.0545,-0.0328,-0.0253,-0.0044,-0.0139,-0.0261,166530,2021-08-07 02:35:42:026
1.0511,-9.7312,-2.2015,1.0662,-9.5244,-2.0784,-0.0214,-0.2069,-0.1262,-2.00E-04,0.0112,-0.0029,167029,2021-08-07 02:35:42:525
1.0774,-9.6307,-2.1691,1.0041,-9.5337,-2.0667,0.076,-0.0965,-0.1037,0.0127,0.0014,0.0185,167529,2021-08-07 02:35:43:025
0.8643,-9.6786,-2.1991,0.9589,-9.5452,-2.0349,-0.1171,-0.1372,-0.1571,-0.0014,0.0277,-0.0347,168029,2021-08-07 02:35:43:525
1.1349,-9.5636,-2.0638,1.0408,-9.5218,-2.103,0.0868,-0.0433,0.0423,-0.0136,0.0454,-0.0047,168530,2021-08-07 02:35:44:026
1.0439,-9.6295,-2.2326,1.0687,-9.5107,-2.1387,-0.0315,-0.1208,-0.0881,-0.0081,0.0423,-0.017,169029,2021-08-07 02:35:44:525
0.8523,-9.7432,-2.1967,1.0911,-9.5084,-2.1377,-0.2335,-0.2333,-0.0627,-0.0057,0.0087,0.0142,169529,2021-08-07 02:35:45:025
0.9517,-9.651,-2.1308,1.0886,-9.5047,-2.1554,-0.131,-0.145,0.0216,-0.0099,0.0259,-0.0164,170030,2021-08-07 02:35:45:526
1.2486,-9.481,-2.0949,1.0779,-9.5077,-2.1477,0.1016,-0.0572,0.0688,0.0017,0.0564,0.0087,170530,2021-08-07 02:35:46:026
1.1289,-9.5517,-2.1093,1.1043,-9.5005,-2.166,0.0043,-0.1372,-0.0408,0.0096,0.0368,8.00E-04,171030,2021-08-07 02:35:46:526
1.2234,-9.6379,-2.2769,1.1054,-9.5038,-2.1507,-0.2087,-0.101,-0.1094,-0.0081,0.0216,-0.0084,171530,2021-08-07 02:35:47:026
1.2869,-9.5529,-2.1668,1.0818,-9.5063,-2.152,0.028,-0.0787,-0.0113,-0.0099,0.0222,0.0044,172030,2021-08-07 02:35:47:526
1.0068,-9.5792,-2.1213,1.0799,-9.5085,-2.1431,-0.0806,-0.0662,-0.0283,-0.0111,0.0161,0.0014,172529,2021-08-07 02:35:48:025
1.0139,-9.5852,-2.211,1.099,-9.5031,-2.1572,-0.2145,-0.1487,0.0799,0.0072,0.0277,-0.02,173029,2021-08-07 02:35:48:525
0.9936,-9.6403,-2.2398,1.1056,-9.5019,-2.159,-0.0442,-0.0459,-0.039,-0.0044,0.0582,-0.0102,173530,2021-08-07 02:35:49:026
0.923,-9.7516,-2.2254,1.1342,-9.4991,-2.1567,-0.2112,-0.2525,-0.0688,0.0072,0.0204,0.005,174031,2021-08-07 02:35:49:527
1.1241,-9.572,-2.138,1.1057,-9.5055,-2.1431,0.0184,-0.0665,0.005,-0.0069,0.0136,0.0289,174530,2021-08-07 02:35:50:026
1.1708,-9.6115,-2.2158,1.106,-9.5064,-2.1392,0.0648,-0.1051,-0.0767,0.0023,0.0142,0.0062,175030,2021-08-07 02:35:50:526
1.0642,-9.6498,-2.2482,1.108,-9.5062,-2.1388,-0.0437,-0.1436,-0.1093,-0.0057,-0.0022,0.0056,175529,2021-08-07 02:35:51:025
0.8236,-9.6498,-2.229,1.0981,-9.5063,-2.1436,-0.2745,-0.1435,-0.0854,0.0182,-0.0218,-0.0084,176029,2021-08-07 02:35:51:525
1.1349,-9.6307,-2.1452,1.121,-9.5021,-2.1503,0.0138,-0.1286,0.0051,0.0035,0.0301,0.002,176530,2021-08-07 02:35:52:026
1.1947,-9.5792,-2.211,1.1492,-9.5021,-2.1354,0.0455,-0.0771,-0.0756,-0.0209,-0.0517,0.005,177029,2021-08-07 02:35:52:525
1.3001,-9.6319,-2.2063,1.1378,-9.5026,-2.1394,0.1623,-0.1293,-0.0668,-0.0197,0.0069,0.0099,177529,2021-08-07 02:35:53:025
1.1037,-9.5253,-2.071,1.1172,-9.5037,-2.1451,-0.0135,-0.0216,0.0741,-0.002,0.0387,0.0105,178029,2021-08-07 02:35:53:525
1.2689,-9.5457,-2.1823,1.1156,-9.4967,-2.177,0.1534,-0.049,-0.0053,-0.027,0.0265,0.0038,178529,2021-08-07 02:35:54:025
1.3791,-9.5445,-2.156,1.169,-9.4847,-2.2011,0.2101,-0.0598,0.0452,0.0231,0.0051,-0.0341,179030,2021-08-07 02:35:54:526
1.3348,-9.5768,-2.2685,1.1916,-9.4812,-2.204,0.1431,-0.0956,-0.0645,-0.0105,0.0155,-0.0011,179530,2021-08-07 02:35:55:026
1.1337,-9.6367,-2.1596,1.1653,-9.4865,-2.1951,-0.0316,-0.1501,0.0356,0.0108,0.0375,0.0014,180030,2021-08-07 02:35:55:526
1.257,-9.5385,-2.2541,1.1098,-9.4984,-2.1724,0.1471,-0.0401,-0.0818,-0.0124,0.0197,0.0319,180530,2021-08-07 02:35:56:026
1.3072,-9.5014,-2.0111,1.0952,-9.5001,-2.1724,0.212,-0.0013,0.1613,-0.024,0.002,0.0185,181030,2021-08-07 02:35:56:526
0.9816,-9.7264,-2.0004,0.8708,-9.5669,-1.9712,0.1109,-0.1595,-0.0291,0.0328,0.4266,0.1541,181529,2021-08-07 02:35:57:025
0.5602,-9.651,-1.6676,0.7288,-9.5995,-1.868,-0.1686,-0.0516,0.2005,0.0182,-0.1201,0.0172,182029,2021-08-07 02:35:57:525
0.34,-9.8354,-1.8962,0.4677,-9.6211,-1.84,-0.1277,-0.2143,-0.0562,0.0084,-0.2136,0.027,182530,2021-08-07 02:35:58:026
0.3268,-9.7947,-1.737,0.322,-9.6373,-1.7857,0.0048,-0.1574,0.0487,-0.0802,-0.1146,0.0686,183029,2021-08-07 02:35:58:525
0.8835,-9.675,-1.7226,0.2946,-9.6417,-1.7666,0.5889,-0.0332,0.0439,-0.0313,0.0332,-0.0102,183529,2021-08-07 02:35:59:025
0.31,-9.7528,-1.7023,0.3088,-9.6346,-1.8028,0.0013,-0.1182,0.1005,-0.0105,0.0026,0.0081,184030,2021-08-07 02:35:59:526
0.17,-9.7923,-1.7657,0.2655,-9.6397,-1.782,-0.0955,-0.1525,0.0163,0.0084,0.0045,-0.0047,184530,2021-08-07 02:36:00:026
0.6045,-9.6702,-1.7897,0.2781,-9.6452,-1.75,0.002,-0.0812,0.0525,-0.0173,-4.00E-04,-5.00E-04,185029,2021-08-07 02:36:00:525
0.4561,-9.5648,-1.6017,0.2855,-9.6459,-1.7452,0.1156,-0.1165,-0.0553,0.017,-0.0022,-0.0041,185529,2021-08-07 02:36:01:025
0.1963,-9.6403,-1.7334,0.2908,-9.6433,-1.7584,-0.0801,-0.1394,-0.0049,-8.00E-04,0.0711,-0.0157,186030,2021-08-07 02:36:01:526
0.3496,-9.7193,-1.6915,0.3984,-9.6276,-1.8224,-0.0728,0.1094,-0.0319,-0.0417,0.0821,-0.0231,186530,2021-08-07 02:36:02:026
0.3891,-9.8102,-1.889,0.5488,-9.6054,-1.8987,0.2485,-0.0288,-0.0861,-0.0081,-0.0432,-0.0219,187029,2021-08-07 02:36:02:525
0.4717,-9.6079,-1.9417,0.5746,-9.5997,-1.9201,0.0946,-0.2022,-0.1844,-0.0124,-0.0071,-0.0157,187529,2021-08-07 02:36:03:025
0.6321,-9.6019,-1.9549,0.6496,-9.5772,-2.0065,-0.0798,-0.087,-0.0633,0.0047,-0.0077,-0.0084,188029,2021-08-07 02:36:03:525
0.4465,-9.6199,-2.1153,0.5882,-9.5818,-2.0036,-0.3512,-0.1183,-0.1033,0.0047,0.0136,-0.0219,188530,2021-08-07 02:36:04:026
0.3771,-9.7612,-2.0243,0.4798,-9.6134,-1.8769,-0.3768,-0.0867,0.098,0.0451,-0.0633,0.0521,189030,2021-08-07 02:36:04:526
0.5698,-9.8174,-1.8004,0.0912,-9.6588,-1.6942,-0.6347,-0.0581,0.3116,0.0157,-0.1776,0.0832,189530,2021-08-07 02:36:05:026
-1.239,-9.845,-1.2582,0.0768,-9.6957,-1.4687,-0.6646,-0.2581,-0.0253,-0.0441,0.0283,-0.0084,190029,2021-08-07 02:36:05:525
-0.0395,-9.6474,-1.4521,-0.3054,-9.7018,-1.397,0.4478,0.0556,-0.4381,-0.0845,0.2635,-0.0078,190529,2021-08-07 02:36:06:025
0.0012,-9.9515,-1.6328,0.2653,-9.6419,-1.7704,-0.3467,-0.1301,0.0418,-0.0869,0.0259,-0.1086,191029,2021-08-07 02:36:06:525
0.4274,-9.6295,-1.9022,0.5089,-9.6113,-1.88,0.0513,-0.1247,-0.2412,0.0133,-0.0389,-0.0292,191530,2021-08-07 02:36:07:026
0.4501,-9.7025,-1.8747,0.5183,-9.6167,-1.8496,-0.2956,-0.1732,0.0037,0.0249,0.0087,-0.02,192030,2021-08-07 02:36:07:526
0.5878,-9.6953,-1.8579,0.5251,-9.6147,-1.858,-0.0451,-0.0208,-0.0046,0.0212,-0.0456,0.0093,192530,2021-08-07 02:36:08:026
0.2813,-9.6738,-1.8627,0.4596,-9.6192,-1.8518,-0.0059,-0.1575,-0.0061,-0.005,-0.1763,0.0069,193030,2021-08-07 02:36:08:526
0.231,-9.7552,-2.0303,0.3477,-9.6242,-1.8506,-0.1311,-5.00E-04,0.1364,0.0102,0.1383,-0.0164,193529,2021-08-07 02:36:09:025
0.3519,-9.6043,-1.81,0.3772,-9.6266,-1.8322,0.2527,-0.2354,-0.0452,-0.0368,0.1951,-0.0365,194030,2021-08-07 02:36:09:526
0.3531,-9.748,-1.8316,0.4525,-9.6167,-1.8665,0.0251,-0.0295,0.0589,-0.0057,-0.0084,0.0099,194529,2021-08-07 02:36:10:025
0.4034,-9.7121,-1.7933,0.4751,-9.6147,-1.8716,0.0241,-0.2219,-0.0916,-0.0063,0.0417,-0.0041,195029,2021-08-07 02:36:10:525
0.3112,-9.6774,-1.9142,0.4944,-9.6097,-1.892,0.2789,-0.0485,-0.0449,-0.0026,-0.0371,0.0221,195529,2021-08-07 02:36:11:025
0.3843,-9.7731,-1.9022,0.4417,-9.6089,-1.9091,-0.0909,-0.0481,0.0141,-0.0044,-0.0194,0.0081,196029,2021-08-07 02:36:11:525
0.2861,-9.6331,-1.8399,0.407,-9.6078,-1.9223,0.0659,-0.23,-0.0338,-0.0026,0.0368,-0.0072,196531,2021-08-07 02:36:12:027
0.723,-9.6822,-2.0004,0.5423,-9.6091,-1.882,-0.2454,-0.0862,-0.0382,-0.0221,0.0179,-0.0115,197030,2021-08-07 02:36:12:526
0.4441,-9.6498,-1.9896,0.5179,-9.5967,-1.9506,0.1955,-0.0471,0.046,-0.0105,0.024,0.0026,197530,2021-08-07 02:36:13:026
0.6512,-9.7013,-2.0231,0.5376,-9.596,-1.949,0.0992,-0.085,-0.0298,0.02,-0.0096,0.0124,198030,2021-08-07 02:36:13:526
0.3891,-9.7468,-2.0399,0.527,-9.597,-1.9466,-0.1487,-0.1126,0.0193,-0.0179,0.0161,-0.0017,198529,2021-08-07 02:36:14:025
0.4621,-9.7037,-1.8711,0.4458,-9.6062,-1.9214,-0.174,-0.1322,0.1066,-2.00E-04,-0.0102,0.0087,199029,2021-08-07 02:36:14:525
0.3244,-9.6606,-1.962,0.483,-9.6011,-1.9382,-0.0856,-0.1397,0.0312,-2.00E-04,0.0081,-0.0139,199529,2021-08-07 02:36:15:025
0.1305,-9.7516,-1.968,0.4999,-9.6067,-1.9059,-0.2126,-0.1638,0.076,0.0072,-0.0713,-0.0151,200029,2021-08-07 02:36:15:525
0.5028,-9.6989,-1.9597,0.49,-9.6092,-1.8957,-0.0348,-0.0322,-0.0219,-0.0075,0.0729,0.0014,200529,2021-08-07 02:36:16:025
0.3148,-9.6546,-1.8878,0.498,-9.6019,-1.9303,-0.1853,-0.2108,0.0079,0.0084,-0.0291,0.005,201029,2021-08-07 02:36:16:525
0.4513,-9.7037,-1.8878,0.4954,-9.5996,-1.9423,-0.0074,-0.0877,0.0492,-0.0099,0.0087,0.0038,201530,2021-08-07 02:36:17:026
0.425,-9.6714,-1.9632,0.4922,-9.6012,-1.9354,-0.1157,-0.1071,0.002,0.0072,-0.0157,-0.0023,202029,2021-08-07 02:36:17:525
0.2693,-9.742,-1.9896,0.5855,-9.5885,-1.9721,0.2864,-0.0202,-0.0541,-0.0105,-0.0713,1.00E-04,202529,2021-08-07 02:36:18:025
0.231,-9.7205,-1.9094,0.4353,-9.603,-1.9397,0.0364,-0.0803,-0.0786,0.0078,-0.0554,-0.0115,203030,2021-08-07 02:36:18:526
0.4752,-9.6474,-1.8974,0.5051,-9.5993,-1.9413,0.3066,-0.1235,-0.0974,-0.0154,0.0179,-0.0225,203530,2021-08-07 02:36:19:026
0.431,-9.6498,-1.974,0.5289,-9.5922,-1.9701,0.0146,-0.1032,0.0068,0.0102,-0.0047,-0.0115,204029,2021-08-07 02:36:19:525
0.7769,-9.6151,-2.0626,0.575,-9.5913,-1.9612,-0.0172,-0.1196,-0.0966,-0.0063,-0.0096,-0.0066,204529,2021-08-07 02:36:20:025
0.7578,-9.6893,-1.9585,0.5552,-9.594,-1.9537,0.0278,-0.0929,0.0946,-0.0118,-0.0328,-0.0017,205030,2021-08-07 02:36:20:526
0.3244,-9.7276,-1.8974,0.532,-9.5988,-1.9367,-0.0711,-0.0762,-0.0457,-0.0026,-0.0029,0.0032,205530,2021-08-07 02:36:21:026
0.5914,-9.7121,-2.0949,0.5425,-9.5947,-1.9538,0.1135,-0.0946,0.0216,0.0066,0.0546,-0.0023,206030,2021-08-07 02:36:21:526
0.3651,-9.8426,-1.8316,0.585,-9.588,-1.9744,-0.1505,-0.1636,-0.0822,-0.013,-0.0279,-5.00E-04,206530,2021-08-07 02:36:22:026
0.5662,-9.6331,-2.0446,0.5311,-9.6033,-1.9142,0.089,-0.0525,-0.0311,-0.0069,-0.0041,0.0069,207029,2021-08-07 02:36:22:525
0.7135,-9.6474,-1.8675,0.5709,-9.5975,-1.9319,0.0648,-0.1385,-0.1271,-8.00E-04,0.0094,-0.0151,207529,2021-08-07 02:36:23:025
0.7925,-9.7097,-2.0542,0.508,-9.5973,-1.9504,0.2845,-0.1124,-0.1039,-0.0014,0.0662,0.0044,208029,2021-08-07 02:36:23:525
1.002,-9.6881,-2.0722,0.6359,-9.581,-1.9925,0.1686,-0.1447,-0.0724,-0.0111,0.0252,0.0105,208530,2021-08-07 02:36:24:026
0.5974,-9.7264,-2.0027,0.6284,-9.5804,-1.9978,0.0268,-0.1077,0.0137,0.0066,-0.0139,-0.0164,209030,2021-08-07 02:36:24:526
0.5088,-9.7887,-1.8244,0.6792,-9.599,-1.8892,-0.1682,-0.1888,0.0609,0.0072,0.0155,-0.0133,209530,2021-08-07 02:36:25:026
0.8116,-9.6391,-1.6987,0.7527,-9.5931,-1.8912,0.0995,-0.075,0.0851,-0.0038,0.0063,-0.0041,210030,2021-08-07 02:36:25:526
1.1181,-9.6654,-1.9513,0.8438,-9.5891,-1.8729,0.0718,0.1269,-0.0205,-0.0124,0.1431,0.0044,210530,2021-08-07 02:36:26:026
0.48,-9.5984,-1.7849,0.6924,-9.6101,-1.8269,-0.2515,-0.0857,-0.0024,-0.0234,-0.144,0.0111,211030,2021-08-07 02:36:26:526
0.5531,-9.8713,-1.9297,0.5498,-9.6209,-1.8183,-0.0051,-0.254,-0.0952,0.0432,-0.1006,0.0032,211529,2021-08-07 02:36:27:025
0.662,-9.7432,-1.7705,0.4933,-9.637,-1.7477,0.1975,-0.1039,-0.0275,-0.0441,0.0515,-0.0011,212029,2021-08-07 02:36:27:525
0.5387,-9.6594,-1.7992,0.5228,-9.6229,-1.8158,0.0254,-0.0372,0.0228,-0.0179,-0.0218,0.0111,212530,2021-08-07 02:36:28:026
0.5938,-9.8426,-1.7957,0.5029,-9.6266,-1.8018,0.0823,-0.2161,0.0043,0.0182,0.0381,-0.0335,213030,2021-08-07 02:36:28:526
0.5866,-9.6762,-1.8555,0.5092,-9.6271,-1.7971,0.086,-0.0488,-0.0573,0.0047,-0.0151,0.0014,213530,2021-08-07 02:36:29:026
0.577,-9.7037,-1.7597,0.5271,-9.6253,-1.8016,0.0513,-0.0774,0.0369,-0.0093,0.0692,0.0111,214030,2021-08-07 02:36:29:526
0.3256,-9.7528,-1.8639,0.5469,-9.6087,-1.8827,-0.2304,-0.1456,0.0237,0.0145,-0.001,-0.0109,214530,2021-08-07 02:36:30:026
0.5746,-9.7743,-1.8783,0.5306,-9.6103,-1.8792,0.0487,-0.1641,0.0025,-0.0057,-0.0175,0.0038,215029,2021-08-07 02:36:30:525
0.4896,-9.7336,-2.0291,0.5696,-9.6013,-1.9135,-0.0932,-0.1344,-0.109,-0.0081,0.0399,-0.0164,215529,2021-08-07 02:36:31:025
0.4489,-9.5588,-1.8555,0.5848,-9.5939,-1.9457,-0.1363,0.0348,0.0914,-0.0069,-0.0352,-0.0047,216029,2021-08-07 02:36:31:525
0.6584,-9.5361,-1.7873,0.5965,-9.5901,-1.9609,0.0496,0.0558,0.1607,0.0096,0.0381,-0.0298,216530,2021-08-07 02:36:32:026
0.7039,-9.6929,-1.8507,0.5847,-9.6,-1.9154,0.1109,-0.0953,0.074,0.0115,-0.0163,-0.0041,217030,2021-08-07 02:36:32:526
0.4142,-9.736,-1.8938,0.5289,-9.6033,-1.9149,-0.1313,-0.1342,0.024,-8.00E-04,-0.02,0.027,217529,2021-08-07 02:36:33:025
0.3938,-9.821,-1.8759,0.4826,-9.6154,-1.8661,-0.0975,-0.2078,-8.00E-04,0.0084,-0.031,-0.017,218029,2021-08-07 02:36:33:525
0.7566,-9.7217,-2.0446,0.4975,-9.6122,-1.8782,0.2443,-0.1123,-0.1556,-0.0032,-0.0371,-0.0029,218529,2021-08-07 02:36:34:025
0.2705,-9.7755,-2.0339,0.5197,-9.6042,-1.9129,-0.2425,-0.1691,-0.1302,0.0163,0.0087,-0.0188,219030,2021-08-07 02:36:34:526
0.7195,-9.5565,-1.9261,0.5058,-9.6012,-1.9318,0.2074,0.0436,0.0097,0.0206,0.0069,0.002,219530,2021-08-07 02:36:35:026
0.4393,-9.6798,-1.9908,0.5161,-9.6022,-1.9239,-0.0926,-0.0786,-0.0656,0.0023,0.0081,-0.0041,220029,2021-08-07 02:36:35:525
0.146,-9.7205,-1.889,0.5504,-9.6022,-1.9146,-0.4329,-0.1213,0.0324,0.0115,0.0057,-0.0194,220529,2021-08-07 02:36:36:025
0.565,-9.7264,-1.9537,0.5324,-9.6039,-1.9112,0.0224,-0.1236,-0.0401,-0.0105,0.0283,-0.0139,221029,2021-08-07 02:36:36:525
0.5483,-9.6893,-1.9728,0.5217,-9.6031,-1.9181,0.0325,-0.0857,-0.0559,-0.0014,0.0594,0.0179,221530,2021-08-07 02:36:37:026
0.2514,-9.6642,-2.0075,0.5906,-9.5906,-1.9603,-0.3332,-0.0727,-0.0501,0.0072,-0.0456,-0.0194,222029,2021-08-07 02:36:37:525
0.3891,-9.6546,-1.9632,0.5621,-9.5907,-1.968,-0.1857,-0.0663,0.0124,-0.0026,0.0381,0.005,222530,2021-08-07 02:36:38:026
0.3998,-9.7875,-1.6951,0.5401,-9.6255,-1.7969,-0.1577,-0.173,0.1547,0.0524,-0.0273,-5.00E-04,223030,2021-08-07 02:36:38:526
