ACCELEROMETER_X_~mean,ACCELEROMETER_X_~mad,ACCELEROMETER_X_~max,ACCELEROMETER_X_~min,ACCELEROMETER_X_~std,ACCELEROMETER_X_~energy,ACCELEROMETER_X_~iqr,ACCELEROMETER_X_~entropy,ACCELEROMETER_Y_~mean,ACCELEROMETER_Y_~mad,ACCELEROMETER_Y_~max,ACCELEROMETER_Y_~min,ACCELEROMETER_Y_~std,ACCELEROMETER_Y_~energy,ACCELEROMETER_Y_~iqr,ACCELEROMETER_Y_~entropy,ACCELEROMETER_Z_~mean,ACCELEROMETER_Z_~mad,ACCELEROMETER_Z_~max,ACCELEROMETER_Z_~min,ACCELEROMETER_Z_~std,ACCELEROMETER_Z_~energy,ACCELEROMETER_Z_~iqr,ACCELEROMETER_Z_~entropy,GRAVITY_X_~mean,GRAVITY_X_~mad,GRAVITY_X_~max,GRAVITY_X_~min,GRAVITY_X_~std,GRAVITY_X_~energy,GRAVITY_X_~iqr,GRAVITY_X_~entropy,GRAVITY_Y_~mean,GRAVITY_Y_~mad,GRAVITY_Y_~max,GRAVITY_Y_~min,GRAVITY_Y_~std,GRAVITY_Y_~energy,GRAVITY_Y_~iqr,GRAVITY_Y_~entropy,GRAVITY_Z_~mean,GRAVITY_Z_~mad,GRAVITY_Z_~max,GRAVITY_Z_~min,GRAVITY_Z_~std,GRAVITY_Z_~energy,GRAVITY_Z_~iqr,GRAVITY_Z_~entropy,LINEAR_ACCELERATION_X_~mean,LINEAR_ACCELERATION_X_~mad,LINEAR_ACCELERATION_X_~max,LINEAR_ACCELERATION_X_~min,LINEAR_ACCELERATION_X_~std,LINEAR_ACCELERATION_X_~energy,LINEAR_ACCELERATION_X_~iqr,LINEAR_ACCELERATION_X_~entropy,LINEAR_ACCELERATION_Y_~mean,LINEAR_ACCELERATION_Y_~mad,LINEAR_ACCELERATION_Y_~max,LINEAR_ACCELERATION_Y_~min,LINEAR_ACCELERATION_Y_~std,LINEAR_ACCELERATION_Y_~energy,LINEAR_ACCELERATION_Y_~iqr,LINEAR_ACCELERATION_Y_~entropy,LINEAR_ACCELERATION_Z_~mean,LINEAR_ACCELERATION_Z_~mad,LINEAR_ACCELERATION_Z_~max,LINEAR_ACCELERATION_Z_~min,LINEAR_ACCELERATION_Z_~std,LINEAR_ACCELERATION_Z_~energy,LINEAR_ACCELERATION_Z_~iqr,LINEAR_ACCELERATION_Z_~entropy,GYROSCOPE_X_~mean,GYROSCOPE_X_~mad,GYROSCOPE_X_~max,GYROSCOPE_X_~min,GYROSCOPE_X_~std,GYROSCOPE_X_~energy,GYROSCOPE_X_~iqr,GYROSCOPE_X_~entropy,GYROSCOPE_Y_~mean,GYROSCOPE_Y_~mad,GYROSCOPE_Y_~max,GYROSCOPE_Y_~min,GYROSCOPE_Y_~std,GYROSCOPE_Y_~energy,GYROSCOPE_Y_~iqr,GYROSCOPE_Y_~entropy,GYROSCOPE_Z_~mean,GYROSCOPE_Z_~mad,GYROSCOPE_Z_~max,GYROSCOPE_Z_~min,GYROSCOPE_Z_~std,GYROSCOPE_Z_~energy,GYROSCOPE_Z_~iqr,GYROSCOPE_Z_~entropy,ACCELEROMETER_XY_~correlation,ACCELEROMETER_YZ_~correlation,ACCELEROMETER_ZX_~correlation,ACCELEROMETER_XYZ_~sma,GRAVITY_XY_~correlation,GRAVITY_YZ_~correlation,GRAVITY_ZX_~correlation,GRAVITY_XYZ_~sma,LINEAR_ACCELERATION_XY_~correlation,LINEAR_ACCELERATION_YZ_~correlation,LINEAR_ACCELERATION_ZX_~correlation,LINEAR_ACCELERATION_XYZ_~sma,GYROSCOPE_XY_~correlation,GYROSCOPE_YZ_~correlation,GYROSCOPE_ZX_~correlation,GYROSCOPE_XYZ_~sma,Activity
-1.18808,0.001334341996655224,-1.1707,-1.2093,0.013773960940847764,1.411685864,0.0018000000000000238,2.321850650335481,0.58216,0.001779122662206691,0.5871,0.5728,0.005489808739837847,0.338934376,0.0020000000000000018,2.321876609909837,-9.71862,0.004447806655516974,-9.7122,-9.7238,0.004329780594903609,94.451589702,0.0031999999999996476,2.321927980341566,-1.1839,0.0042995464336664305,-1.1751,-1.1898,0.0055439155837728816,1.4016437979999998,0.0038000000000000256,2.321915427656463,0.58984,0.002520423771459575,0.6158,0.5796,0.014713701097956292,0.34808442,0.0031000000000001027,2.3215726381356574,-9.71702,0.0010378215529515027,-9.7155,-9.7184,0.00108027774206451,94.42047861400002,0.0008999999999996788,2.3219280877548667,0.00035999999999999997,0.0,0.0018,0.0,0.0008049844718999242,6.48e-07,0.0,0.0,-0.00058,0.0,0.0,-0.0029,0.0012969194269498781,1.6819999999999997e-06,0.0,0.0,-0.0004,0.0,0.0,-0.002,0.0008944271909999159,8e-07,0.0,0.0,-0.00026,0.00029652044370112043,0.0003,-0.0006,0.0003507135583350036,1.6599999999999998e-07,0.00030000000000000003,-1.0,0.00017999999999999998,0.0005930408874022407,0.0006,-0.0003,0.00042661458015403085,1.7799999999999998e-07,0.0007999999999999999,-1.0,0.0008399999999999999,0.0017791226622067221,0.0026,-0.0014,0.0015126136320951229,2.536e-06,0.0012,-1.0,0.9568491666636749,-0.18073454442902098,0.0007629334559500003,11.488859999999999,0.07070482719227605,0.7891532997794183,-0.556439717345493,11.49076,-1.0,1.0,-1.0,0.0013399999999999998,-0.2940792802425716,0.8306175167646229,-0.022620420829699533,0.0021599999999999996,Sitting
-1.15422,0.0013343419966548949,-1.1477,-1.1572,0.00388677243995586,1.332235894,0.0027000000000001467,2.3219215436923935,0.5905199999999999,0.002668683993310119,0.594,0.588,0.00233923064275416,0.34871824799999995,0.0024000000000000687,2.3219190451459366,-9.72484,0.006078669095874603,-9.7176,-9.737,0.00774357798436896,94.572560996,0.007500000000000284,2.321927729063815,-1.1511799999999999,0.007857791758079484,-1.1401,-1.1579,0.007521768409091063,1.3252606539999996,0.010199999999999987,2.321903432073598,0.58928,0.0019273828840573994,0.5908,0.5873,0.001391761473816536,0.34725246800000004,0.0016000000000000458,2.3219248751884787,-9.721,0.0008895613311039216,-9.7202,-9.7222,0.0008831760866330394,94.497841624,0.00140000000000029,2.3219280901241177,-0.00064,0.00044478066555168053,0.0003,-0.0032,0.0014467204291085409,2.084e-06,0.0003,-1.0,0.00112,0.0011860817748044817,0.0043,-0.0008,0.002077739155909615,4.7080000000000005e-06,0.0021,-1.0,-0.00078,0.0011860817748044817,0.0,-0.0022,0.0009011104260855049,1.258e-06,0.0009,1.4229196387852907,7.999999999999998e-05,0.0005930408874022407,0.0006,-0.0005,0.0004324349662087931,1.56e-07,0.0005,-1.0,-0.00028,0.00029652044370112043,0.0002,-0.0006,0.0003114482300479487,1.56e-07,0.00030000000000000003,-1.0,-0.00136,0.00014826022185056027,-0.0008,-0.0017,0.0003361547262794322,1.94e-06,0.00010000000000000005,2.2831074728239207,0.008578916558109759,-0.1296785948473287,-0.9869083756954822,11.469580000000002,0.3023831242427538,-0.19118585190786683,-0.9927674762172166,11.461459999999999,-0.7739758652578046,-0.8468318960350633,0.8656432255455251,0.00298,-0.8315940096861013,0.014327359892616714,0.3680389279696712,0.00208,Sitting
-1.13324,0.0,-1.1318,-1.1336,0.0008049844718999349,1.2842334159999997,0.0,2.3219278036119793,0.59238,0.0,0.5937,0.5871,0.0029516097302997447,0.350921034,0.0,2.3219137359278754,-9.72038,0.0,-9.7193,-9.7247,0.0024149534156997056,94.48579201000001,0.0,2.3219280592720044,-1.13678,0.0,-1.1334,-1.1401,0.0023689660191737413,1.2922732579999998,0.0,2.3219255887121353,0.5909,0.0,0.591,0.5908,7.071067811864696e-05,0.34916281399999993,0.0,2.321928086623624,-9.7226,0.0,-9.7222,-9.723,0.00028284271247458785,94.528950824,0.0,2.3219280943989804,-0.00096,0.0023721635496089634,0.0016,-0.0032,0.002146625258399798,4.608e-06,0.0032,-1.0,0.00232,0.0019273828840572825,0.0043,0.0,0.0021833460559425757,9.196000000000001e-06,0.0043,1.5660371436393312,-0.00118,0.0010378215529539216,0.0,-0.0022,0.0011144505372604027,2.386e-06,0.0022,1.563687962003047,0.00018,0.0,0.0005,-0.0002,0.00024899799195977467,8.199999999999999e-08,0.0,-1.0,-0.00026000000000000003,0.0,-0.0002,-0.0005,0.00013416407864998739,8.199999999999999e-08,0.0,2.1920058354921066,-0.0006000000000000001,0.0,0.0002,-0.0008,0.00044721359549995795,5.200000000000001e-07,0.0,-1.0,-1.0,1.0,-0.9999999999999999,11.446000000000002,0.9999331766696733,-1.0,-0.9999331766696931,11.450280000000001,-0.617902206914448,-0.9999049884482812,0.6286816772256836,0.0051,-0.7184212081070994,0.25,-0.8531251846271807,0.0012000000000000001,Sitting
-1.13378,0.0004447806655516316,-1.1294,-1.1354,0.002470222662028691,1.28546197,0.00029999999999996696,2.321925352971625,0.58796,0.0008895613311034277,0.5907,0.5824,0.0032323366161338984,0.34570532000000004,0.0011999999999999789,2.3219106189219456,-9.74484,0.009636914420287655,-9.734,-9.7561,0.009967597503912202,94.96198610799999,0.01529999999999987,2.3219274910893475,-1.13304,0.0005930408874021755,-1.1318,-1.1339,0.0008961026726887722,1.2837802839999999,0.0011999999999998678,2.3219277338852398,0.58872,0.0010378215529539716,0.59,0.5876,0.0010281050529979822,0.34659208399999997,0.0015000000000000568,2.3219263352204873,-9.7232,0.00014826022185021465,-9.723,-9.7234,0.00015811388300805048,94.54061826,0.00019999999999953388,2.321928094734762,0.00076,0.0016308624403561622,0.004,-0.0021,0.0022322634253152114,4.564e-06,0.0015,-1.0,0.00066,0.0020756431059078427,0.0028,-0.0009,0.0014926486525636232,2.218e-06,0.0018,-1.0,-0.0034200000000000003,0.009192133754734733,0.0051,-0.0119,0.006756996374129558,4.822200000000001e-05,0.0078,-1.0,-5.999999999999999e-05,0.00044478066555168053,0.0009,-0.0006,0.000618869937870632,3.1e-07,0.0007,-1.0,4e-05,0.0,0.0002,-0.0002,0.00021908902300206645,4e-08,0.0004,-1.0,-0.00031999999999999997,0.00044478066555168053,0.0002,-0.0006,0.0003271085446759225,1.88e-07,0.0003,-1.0,0.46570950537897104,0.27229587026759877,-0.17764467115084928,11.466579999999999,-0.804851743306476,0.9381285341793084,-0.9528093088747872,11.44496,0.5351164555753,-0.25416868537243753,0.38910335909838223,0.00896,-0.8997872294668198,-0.055814557218594796,0.21488098253687163,0.0010999999999999998,Sitting
-1.13402,0.0004447806655516316,-1.1321,-1.1351,0.0013845576911056846,1.2860028940000001,0.0020999999999999908,2.3219272344861914,0.58824,0.0013343419966550594,0.5922,0.5853,0.0025402755756019596,0.34603146,0.0015000000000000568,2.3219173412943204,-9.75022,0.013639940410251352,-9.7379,-9.7606,0.009088564243047456,95.06685612999999,0.010999999999999233,2.3219275934525716,-1.1325,0.0008895613311035924,-1.1319,-1.1333,0.0005700877125496133,1.2825565099999998,0.000700000000000145,2.3219279486616333,0.5869800000000001,0.00014826022185054387,0.5883,0.5864,0.0008043631020876183,0.34454603800000005,0.0007000000000000339,2.321927011679239,-9.72332,0.00014826022185021465,-9.7232,-9.7234,8.366600265321256e-05,94.542951828,9.999999999976694e-05,2.3219280948446355,0.00106,0.0005930408874022409,0.0034,-0.0005,0.0018392933425639315,3.830000000000001e-06,0.0029000000000000002,-1.0,0.00030000000000000003,0.0011860817748044815,0.0041,-0.003,0.002552449803620044,5.302e-06,0.0010999999999999998,-1.0,-0.0041,0.005040847542919047,0.0047,-0.0122,0.006142475071174485,4.6994000000000004e-05,0.0034,-1.0,7.999999999999999e-05,0.00029652044370112043,0.0006,-0.0002,0.0003346640106136302,9.599999999999999e-08,0.0004,-1.0,-0.00026,0.00044478066555168064,0.0002,-0.0006,0.00031304951684997057,1.46e-07,0.00030000000000000003,-1.0,0.00010000000000000002,0.0,0.0002,-0.0003,0.00022360679774997895,5e-08,0.0,-1.0,0.784297985124316,0.5674509568777351,0.3645208734941685,11.472480000000001,-0.2671420583224106,0.8841293449540979,-0.681385143869305,11.4428,0.5873639830141111,-0.4587533597965659,0.1655187527327035,0.00906,-0.3722567298065911,0.6071428571428571,-0.8685990362153793,0.0008,Sitting
-1.13456,0.0008895613311035924,-1.1327,-1.1381,0.0020827865949251314,1.287229864,0.0009000000000001229,2.3219261513211586,0.58908,0.0008895613311034277,0.5904,0.588,0.001094074951728628,0.347016204,0.0017999999999999128,2.321926104660662,-9.74504,0.0066717099832754615,-9.7373,-9.7508,0.005642074086716988,94.96583006799999,0.008100000000000662,2.321927901438023,-1.13272,0.0004447806655516316,-1.1319,-1.1333,0.0006300793600809374,1.283054916,0.0009999999999998899,2.321927916317056,0.58768,0.00029652044370108774,0.5883,0.5873,0.00041472882706655023,0.34536792000000005,0.0004999999999999449,2.3219278075304453,-9.72326,0.0,-9.7232,-9.7234,8.944271909978314e-05,94.541785034,9.999999999976694e-05,2.321928094838531,0.00254,0.000741301109252801,0.0087,-0.0046,0.004727895937941104,2.4333999999999998e-05,0.0005,-1.0,0.00078,0.00044478066555168064,0.0015,-0.0002,0.0006300793600809345,9.259999999999999e-07,0.0004000000000000001,-1.0,0.0023,0.003558245324413445,0.0076,-0.0045,0.004522167621838005,2.165e-05,0.0036000000000000003,-1.0,-8e-05,0.0,0.0002,-0.0002,0.00017888543819998318,3.2e-08,0.0002,-1.0,-0.00044,0.00044478066555168064,0.0002,-0.0011,0.00048270073544588683,3.7999999999999996e-07,0.00039999999999999996,-1.0,-7.999999999999999e-05,0.00014826022185056013,0.0002,-0.0003,0.00025884358211089565,5.999999999999998e-08,0.0005,-1.0,0.5884870749700407,0.2930574099817147,-0.032166828335485356,11.46868,0.17986157044637902,0.09435367655296922,-0.9581941453333908,11.44366,0.590308735734307,-0.19302820847561192,-0.6650970647223771,0.009340000000000001,0.6485374764569112,0.3081380767945371,0.4751276340697482,0.00092,Sitting
-1.1336,0.0031134646588617506,-1.1291,-1.1381,0.00331360830515614,1.285057744,0.0023999999999999577,2.321923163997289,0.5901000000000001,0.002223903327758487,0.5934,0.5877,0.0023140872930812384,0.34822229400000004,0.0030000000000000027,2.321919224586043,-9.73352,0.007116490648826105,-9.725,-9.7505,0.01042818296732501,94.741498588,0.00990000000000002,2.3219274327006763,-1.1337,0.002372163549608702,-1.1318,-1.1361,0.0017635192088548848,1.285278178,0.0023999999999999577,2.3219266986652385,0.5881,0.0016308624403561472,0.5897,0.5866,0.0013095800853708836,0.345862982,0.0018000000000000238,2.321925233210338,-9.72312,0.000444780665550644,-9.7228,-9.7234,0.0002774887385104497,94.539062596,0.0005000000000006111,2.321928094417345,-0.00056,0.004447806655516806,0.004,-0.0055,0.003586502474556514,1.0603999999999999e-05,0.0031000000000000003,-1.0,0.0007400000000000001,0.002372163549608963,0.0032,-0.0015,0.0018487833837418596,3.282e-06,0.0022,-1.0,0.0032,0.004744327099217927,0.0078,-0.0006,0.003537654590261746,2.0252000000000002e-05,0.0053,-1.0,1.9999999999999998e-05,0.0005930408874022407,0.0006,-0.0006,0.0005118593556827891,2.0999999999999997e-07,0.0007,-1.0,-0.00017999999999999998,0.00029652044370112043,0.0002,-0.0006,0.000303315017762062,1.06e-07,0.0003,-1.0,0.00022,0.0,0.0003,0.0002,4.4721359549995775e-05,5e-08,0.0,2.299896391167891,-0.6044617593031463,0.5267961421772454,-0.9141970454631547,11.45722,-0.8075447154010915,0.9012263467619709,-0.9808795502140432,11.44492,0.9494521106062832,0.1406651038527321,0.43861007858927403,0.007819999999999999,-0.9210675417841936,0.7003492917357615,-0.6771206439123043,0.0009000000000000001,Sitting
-1.133,0.002668683993310119,-1.1297,-1.1357,0.0023906066175764067,1.283693572,0.0030000000000001137,2.3219255253241573,0.59064,0.0004447806655516316,0.5922,0.5895,0.0009813256340277358,0.34885638,0.00029999999999996696,2.321926502422182,-9.72992,0.0026686839933091314,-9.7277,-9.7322,0.0019279522815672506,94.67134618000001,0.0030000000000001137,2.3219280722302127,-1.13396,0.0004447806655516316,-1.1335,-1.1344,0.0003646916505762727,1.285865388,0.000500000000000167,2.321928035198334,0.59018,0.0005930408874023401,0.5909,0.5892,0.0006610597552415576,0.348312782,0.0007000000000000339,2.321927370752811,-9.72296,0.0,-9.7229,-9.7231,8.944271910067685e-05,94.53595116799998,0.0001000000000015433,2.321928094838528,0.0008799999999999999,0.0016308624403561622,0.0026,-0.0018,0.001716682847820179,3.1320000000000007e-06,0.0016,-1.0,-0.00122,0.0008895613311033613,0.0001,-0.0037,0.001652876280911551,3.6740000000000003e-06,0.0021999999999999997,-1.0,-0.00134,0.000741301109252801,-0.0001,-0.0025,0.0008792041856133307,2.414e-06,0.0006000000000000001,2.0075959870641977,-0.00015999999999999999,0.00014826022185056013,0.0002,-0.0003,0.0002073644135332772,5.999999999999998e-08,9.999999999999996e-05,-1.0,1.6263032587282566e-20,0.0,0.0002,-0.0006,0.00034641016151377546,9.599999999999999e-08,0.0002,-1.0,0.0002,0.0,0.0002,0.0002,0.0,4e-08,0.0,2.3219280948873626,0.9303213579868468,0.744470386706809,0.5418774756736895,11.453560000000001,-0.586934855172791,0.9471141280884492,-0.7510956908713715,11.4471,-0.41163512608291775,0.002752516283420575,-0.8536986762501676,0.004239999999999999,-0.13921151159742615,0.0,0.0,0.00068,Sitting
-1.13378,0.0004447806655516316,-1.1327,-1.1351,0.0008642916174532656,1.285457686,0.00029999999999996696,2.3219277595718837,0.58944,0.0004447806655516316,0.5904,0.5889,0.000577061521850172,0.34743978,0.000300000000000078,2.321927541956737,-9.73058,0.002223903327758487,-9.7283,-9.734,0.0022509997778763203,94.68419119,0.0023999999999997357,2.321928064006421,-1.13368,0.0010378215529541362,-1.1324,-1.1348,0.0009257429448826517,1.285231028,0.001000000000000112,2.3219277100710927,0.58966,0.0004447806655517962,0.5908,0.5891,0.0006804410334481732,0.347699286,0.000500000000000056,2.3219273267256053,-9.723040000000001,0.00014826022185021465,-9.7229,-9.7232,0.00011401754251019336,94.537506852,9.999999999976694e-05,2.3219280948080074,0.0007,0.0008895613311033613,0.0022,-0.0004,0.001067707825203131,1.4019999999999999e-06,0.0013,-1.0,-0.001,0.0010378215529539216,0.0031,-0.003,0.0023801260470823807,5.5320000000000006e-06,0.0008000000000000001,-1.0,-0.00021999999999999993,0.0007413011092528008,0.0051,-0.0037,0.0032306346125800115,8.398000000000002e-06,0.0006,-1.0,-0.00014,0.00029652044370112043,0.0002,-0.0009,0.00045607017003965525,1.86e-07,0.0004,-1.0,0.00010000000000000002,0.0,0.0002,-0.0003,0.00022360679774997895,4.9999999999999985e-08,0.0,-1.0,0.00012,0.0,0.0003,-0.0003,0.00023874672772626642,5.999999999999998e-08,0.0,-1.0,0.06315796614625147,0.33603667524922326,-0.2521176548001468,11.453800000000001,0.12462028791151775,0.07089253688157215,-0.9616210358584734,11.446380000000001,-0.44269043621492565,0.8901960310359935,-0.6733106055783062,0.005359999999999999,0.07354355067681903,-0.4214636152117622,-0.17449561011302817,0.00076,Sitting
-1.13048,0.0017791226622068555,-1.1291,-1.1318,0.0012833549781724113,1.2779863479999998,0.0023999999999999577,2.321927351202865,0.59082,0.0031134646588617506,0.5943,0.5886,0.0022906331002585517,0.34907247,0.0024000000000000687,2.3219194261880753,-9.73058,0.002223903327758487,-9.7184,-9.737,0.00835326283556288,94.68424295800001,0.011400000000000077,2.3219276695427604,-1.13252,0.0008895613311032632,-1.1311,-1.1335,0.0009654014708917789,1.2826022959999999,0.001100000000000101,2.32192767549462,0.5904,0.0016308624403563118,0.5925,0.5889,0.0015165750888103426,0.348574,0.0022000000000000908,2.321924288151446,-9.72316,0.00014826022185021465,-9.723,-9.7234,0.00015165750888067756,94.53984040399999,9.999999999976694e-05,2.3219280947469696,0.00232,0.00029652044370112054,0.0049,0.0,0.0017383900597967073,7.8e-06,0.0002000000000000001,1.8972629070360052,-0.00122,0.0001482602218505601,0.0,-0.0045,0.001848512915832616,4.2219999999999996e-06,9.999999999999994e-05,1.2444677426770516,-0.0012,0.0016308624403561622,0.0,-0.0023,0.00110227038425243,2.412e-06,0.0021,1.6885005958205777,0.00030000000000000003,0.00044478066555168064,0.0008,-0.0006,0.0006,3.7799999999999997e-07,0.0008,-1.0,-9.999999999999998e-05,0.0,0.0002,-0.0003,0.000273861278752583,6.999999999999999e-08,0.0005,-1.0,-9.999999999999998e-05,0.00029652044370112043,0.0002,-0.0006,0.00034641016151377546,1.0599999999999998e-07,0.0005,-1.0,0.4684158785865128,0.060206142236530424,0.7895840431931059,11.45188,-0.22368632278713413,0.7282608695652157,-0.8298591822486121,11.44608,-0.8914132951913796,0.06134785531403733,-0.3861858444391647,0.004739999999999999,-0.07607257743127314,-0.13176156917368242,0.998334840473728,0.0010600000000000002,Sitting
-1.13132,0.0017791226622068555,-1.1294,-1.1327,0.0014635573101180726,1.279886656,0.0023999999999999577,2.321927129000678,0.59028,0.0004447806655516316,0.5916,0.5895,0.0009628083921528636,0.34843122,0.0014999999999999458,2.3219265599465806,-9.72362,0.0013343419966571992,-9.7214,-9.7274,0.002729835159858619,94.548791866,0.00420000000000087,2.321928049406085,-1.13152,0.0004447806655516316,-1.1309,-1.1325,0.0006978538528947172,1.2803379,0.0009999999999998899,2.3219278754063186,0.58838,0.0010378215529539716,0.5893,0.5877,0.0006833739825308128,0.346191398,0.0009000000000000119,2.3219273164687775,-9.72336,0.00014826022185021465,-9.7232,-9.7235,0.00011401754250964807,94.5437297,9.999999999976694e-05,2.3219280948080123,0.00031999999999999997,0.0004447806655516805,0.0023,-0.0027,0.0024943937139112584,5.08e-06,0.0042,-1.0,0.0016,0.0011860817748044817,0.0032,0.0001,0.001218605760695394,3.748e-06,0.0015,1.921404032520971,-0.00076,0.003706505546264005,0.0018,-0.004,0.002388095475478315,5.14e-06,0.0029,-1.0,0.00035999999999999997,0.00044478066555168064,0.0009,-0.0005,0.0005941380311005179,4.1199999999999993e-07,0.0008,-1.0,-0.00021999999999999998,0.00014826022185056013,0.0002,-0.0005,0.0002588435821108957,1.02e-07,9.999999999999996e-05,-1.0,-3.999999999999998e-05,0.00014826022185056013,0.0003,-0.0006,0.0003911521443121589,1.2399999999999997e-07,0.0005,-1.0,-0.14051270354687673,-0.4006379463248354,0.7726636354147427,11.44522,-0.16880020101881277,0.42994676996590026,-0.9300270129555679,11.44326,0.3569451685934544,0.5704179393826132,0.31459578339703714,0.00588,0.7250202110091991,0.7555762849560987,0.6583523084486452,0.00118,Sitting
-1.12988,0.0008895613311032632,-1.1291,-1.1309,0.0006906518659932862,1.2766291959999998,0.0005999999999999339,2.3219278792837117,0.59004,0.0013343419966550594,0.5916,0.5886,0.0011886967653695476,0.34814833199999995,0.0015000000000000568,2.3219257528584962,-9.72188,0.004003025989963696,-9.719,-9.7253,0.0027544509434734984,94.51495680400001,0.0045000000000001705,2.321928048563885,-1.13178,0.00029652044370141696,-1.1315,-1.1321,0.0002683281573000114,1.280926026,0.00039999999999995595,2.3219280624499343,0.58834,0.0007413011092527194,0.5888,0.5876,0.0004979959839195435,0.346144154,0.0006000000000000449,2.321927681380749,-9.72332,0.0,-9.7233,-9.7234,4.472135954989157e-05,94.542951824,0.0,2.321928094875155,0.00037999999999999997,0.0016308624403561622,0.0024,-0.0023,0.0018185158784019455,2.7899999999999995e-06,0.0019,-1.0,0.00124,0.0002965204437011204,0.0043,-0.0007,0.0018433664855367206,4.2559999999999996e-06,0.00030000000000000003,-1.0,0.0012799999999999999,0.004447806655516806,0.0054,-0.0037,0.0035597752738059183,1.1776e-05,0.004,-1.0,0.00044,0.00044478066555168053,0.0009,0.0,0.00039115214431215893,3.16e-07,0.0006000000000000001,1.7646946861307393,-0.00018,0.0005930408874022409,0.0002,-0.0008,0.0004147288270665544,1.7000000000000001e-07,0.0005,-1.0,0.0002,0.0,0.0002,0.0002,0.0,4e-08,0.0,2.3219280948873626,-0.6467914207301433,-0.09345774620661046,-0.4825568108245757,11.441799999999999,-0.15715463927330733,0.8306745218738267,-0.5833333333332819,11.44344,-0.7149055170491281,-0.35454289573080466,-0.21750185999256447,0.00574,-0.6380142972552041,0.0,0.0,0.00098,Sitting
-1.12706,0.0004447806655516316,-1.1258,-1.1276,0.0007469939758793353,1.27026469,0.0005999999999999339,2.3219278413330957,0.5897399999999999,0.0008895613311034277,0.5922,0.5871,0.001854184456843499,0.347796018,0.0012000000000000899,2.321922389555647,-9.73262,0.0017791226622052097,-9.7238,-9.7376,0.0052246530985318364,94.72391390199999,0.0017999999999993577,2.3219279285595795,-1.12676,0.0010378215529541362,-1.1257,-1.1282,0.0009914635646356659,1.2695888840000003,0.0010999999999998789,2.321927648133051,0.58806,0.0007413011092527194,0.5917,0.5867,0.002067123605399542,0.34581798199999997,0.0007000000000000339,2.3219209746498293,-9.72392,0.00014826022185021465,-9.7235,-9.7241,0.00024899799195994343,94.554620216,0.00019999999999953388,2.3219280945089658,0.0005,0.0013343419966550417,0.0028,-0.0029,0.002162174831043965,3.989999999999999e-06,0.0017,-1.0,0.00047999999999999996,0.0023721635496089634,0.0024,-0.0016,0.0016483324907311631,2.404e-06,0.0022,-1.0,-0.00066,0.0019273828840572825,0.0034,-0.0031,0.0025234896472940004,5.5299999999999996e-06,0.0018,-1.0,0.00062,0.00044478066555168064,0.0011,0.0,0.00045497252664309306,5.5e-07,0.0006000000000000001,1.8787782355431801,-0.00035999999999999997,0.00044478066555168053,0.0002,-0.0008,0.0003781534080237807,2.44e-07,0.0003,-1.0,2.000000000000001e-05,0.00014826022185056013,0.0003,-0.0003,0.0002949576240750525,6.999999999999999e-08,0.0005,-1.0,-0.32814353469417845,-0.1217035955631345,0.9085820903875319,11.44942,-0.7467756157384574,0.9160504785210618,-0.9478579428796577,11.43874,-0.20903578800658518,0.5543868960571819,-0.9227990524802413,0.004919999999999999,-0.281895762241238,-0.18827456362817654,0.9649947917380254,0.00132,Sitting
-1.12688,0.0008895613311035924,-1.1228,-1.1285,0.0023962470657259032,1.2698631280000003,0.0018000000000000238,2.321925483511452,0.59256,0.0008895613311034277,0.5943,0.5904,0.0014293355099485926,0.35112898800000003,0.0009000000000000119,2.3219247361267232,-9.72956,0.004447806655516974,-9.7226,-9.7337,0.004307899720281525,94.66435264,0.0030000000000001137,2.3219279817443894,-1.12844,0.001037821552953807,-1.1275,-1.1292,0.0006804410334481617,1.273377204,0.0007999999999999119,2.3219278850539116,0.58922,0.0004447806655516316,0.5898,0.5887,0.0005403702434442519,0.34718044200000003,0.0010000000000000009,2.3219276095677994,-9.723659999999999,0.0,-9.7236,-9.7238,8.944271910047825e-05,94.549563802,9.999999999976694e-05,2.321928094838535,0.00292,0.0013343419966550417,0.0053,0.0016,0.0015336231610144652,1.0408000000000001e-05,0.0018000000000000002,2.171413855246132,0.0019,0.005337367986620167,0.0063,-0.0021,0.003537654590261746,1.3622e-05,0.0053,-1.0,-0.0022,0.004003025989965125,0.0026,-0.0062,0.003704726710568541,1.582e-05,0.0053,-1.0,0.00043999999999999996,0.00044478066555168053,0.0012,-0.0002,0.0005128352561983234,4.0399999999999996e-07,0.0003,-1.0,-0.0006000000000000001,0.00029652044370112043,-0.0003,-0.0011,0.00034641016151377546,4.5600000000000006e-07,0.0005,2.134451819482718,-3.999999999999999e-05,0.0,0.0002,-0.0005,0.00033615472627943223,9.199999999999999e-08,0.0005,-1.0,-0.17342857975862588,0.48307460201577207,-0.6987935003594081,11.449,-0.40523257305824795,0.7034650053103961,-0.8708440333686476,11.44132,0.6137763466469778,0.5054919910499598,0.020680595080276754,0.00966,-0.71769791986776,0.8372878148855101,-0.4089517029426356,0.0014,Sitting
